mensagem,data,aspecto
2 indicados de lula passaram por la. sabe se do rpubo desde 2024.  seu lambe bita,2025-04-24,lula
"mulé, vai cuidar a aposentadoria do inss ta tua mae q ta sendo roubada pelo lula!",2025-04-24,lula
"só depois da posse de lula, com a cgu e a pf de volta ao jogo, é que começaram a cavar fundo nas fraudes do inss — aquelas mesmas que começaram lá atrás, em 2019, no governo bolsonaro e ficaram debaixo do tapete até 2023.",2025-04-24,lula
"foi pego com a mãe na botija! desmascarado pela pf e teve que demitir o presidente do inss que foi nomeado e escolha pessoal do dele (lula). pt é sinômino de corrupção, foi assim no mensalão, petrolão e agora inss",2025-04-24,lula
"vai afetar reputação de lula??
aonde, o cara te um passado só de corrupção e corruptor.
até o irmão tá envolvido nesse desvio do inss.
contem outra por favor, isso chega a ser ridículo falar de reputação de um criminoso, bandido e ladrão.",2025-04-24,lula
"lula determina demissão do presidente do inss
alessandro stefanutto é um dos alvos de operação contra desvio de r$ 6,3 bilhões",2025-04-24,lula
"(minha análise)- r$ 6 bilhões desviados do inss no governo lula.

👉 o “cuidar dos pobres” virou “roubar dos pobres”. vergonha!",2025-04-24,lula
"avisem à deputada que o brasil tem, no momento, mil coisas mais importantes para tratar.

o brasil pegando fogo devido à corrupção do inss e lula invertendo a ordem das prioridades.",2025-04-24,lula
"o problema não é só ""na cabeça"". a fraude no inss de r$ 6,3 bilhões começou em 2019 (bolsonaro) e seguiu até 2024 (lula). associações e sindicatos descontaram sem autorização, mas a operação ""sem desconto"" de 2025, sob lula, revelou o esquema e afastou o presidente do inss. ambos os lados têm culpa por não detectarem antes. ódio não resolve, mas ignorar fatos também não. 😉",2025-04-24,lula
"e pq o ministro do lula tá defendendo o presidente do inss indicado por ele?
pq o sindicato do irmão do lula tá sendo investigado?
pq o lula não demite o lupi?
tem que ser muito gado pra cair nesse golpe.",2025-04-24,lula
“nível lava jato”: oposição reage com indignação à operação sobre desvio de r$ 6 bilhões do inss sob governo lula,2025-04-24,lula
e o inss vão começar a falar quando da corrupção do governo lula? vão esperar feder a merda mesmo? kkkkkk o irmão do lula ta impaciente ja se vai ou não ser preso.,2025-04-24,lula
"já vai faltar dinheiro pra serviços básicos em 2027. estatais dando prejuízo, bandidos confessos sendo libertados, dívida pública recorde, inflação e agora roubo do inss. o governo lula é isso aí, sempre rodeado do pior tipo de gente, mas ele ""nunca sabe de nada""kkkk",2025-04-24,lula
"o atual presidente do inss, alessandro stefanutto, foi nomeado em julho de 2023 pelo presidente luiz inácio lula da silva, por indicação do ministro da previdência social, carlos lupi. ele foi afastado em 23 de abril de 2025 devido à operação sem desconto, que investigou fraudes iniciadas em 2019.",2025-04-24,lula
"governo lula
você faz parte do governo que roubou 6 bilhões do inss",2025-04-24,lula
urgente! policia federal pega irmão de lula no roubo do inss e daniela l...  via,2025-04-24,lula
🚨sem fakenews. lula acabando com a farra do inss iniciada no governo bolsonaro em 2019,2025-04-24,lula
"a fraude no inss, estimada em r$6,3 bilhões de 2019 a 2024, envolveu deduções não autorizadas de benefícios de aposentados. a operação ""sem desconto"" resultou em prisões e apreensão de mais de r$1 bilhão. frei chico, irmão de lula, é vice-presidente de um sindicato investigado, mas não é acusado. não há evidências de envolvimento do filho de lula. a investigação foca em questões sistêmicas, não em indivíduos, apesar de debates políticos. o governo agiu, demitindo o presidente do inss e suspendendo servidores, visando transparência.

(349 caracteres)",2025-04-24,lula
o verdadeiro ladrão é lula que indicou o presidente e o irmão para roubarem os idosos no inss.,2025-04-24,lula
"viva o lula, gritou o alckmin. viva o sus, gritaram os artistas. viva o inss, agora gritam os sindicalistas. e o povo grita, grita nada, ô povinho cordeirinho.",2025-04-24,lula
a amante do lula ladrao tambem saqueou o inss.,2025-04-24,lula
"as investigações do escândalo do inss começaram em 2023, no governo lula, não no de bolsonaro. a fraude, com descontos indevidos de r$ 6,3 bilhões, iniciou em 2019, durante o governo bolsonaro, mas só foi investigada formalmente após sua gestão. em 2024, a pf abriu 12 inquéritos, culminando na operação de abril de 2025, com prisões e afastamento do presidente do inss.",2025-04-24,lula
"📢 *não caia em fake news*

🤨 esquema de corrupção no inss atravessou o governo de bolsonaro, sem nenhuma investigação, de 2019 a 2022

🚔 em 2023, já no governo do presidente lula, a cgu pediu pra pf investigar em sigilo

🚨 foi deflagrada a operação “sem desconto”",2025-04-24,lula
"o cara estava no inss desde 2011 , governo dilma rousseff, como foi o bolsonaro que colocou ele lá? seja homem janones e responsabilize o lula , porque você age como maricas .",2025-04-24,lula
"alessandro stefanutto, the inss president removed for corruption, was appointed by carlos lupi, minister of social security, in july 2023 under lula's administration. the fraud scheme, worth r$6.3 billion, began in 2019 during bolsonaro's term, but stefanutto was dismissed in april 2025 for issues during his tenure.",2025-04-24,lula
"tá aí você que vai pagar, lula o inss   ? ou povo brasileiro que paga",2025-04-24,lula
"ainda sobre o inss do governo lula

""mas o esquema foi mantido.""
quer dizer que se tivessem roubado só até 2023 o tcu não iria denunciar, verificar, investigar?
até 2023 estaria liberado o roubo?

como é bom ter amigos assim!",2025-04-24,lula
"se investigarem direitinho vão acabar descobrindo que o grande beneficiário do nosso já falido inss é o narcoditador maduro, amigo do peito do corrupto lula.",2025-04-24,lula
"governo lula já criou grupo de trabalho para recuperar dinheiro das vítimas de fraude no inss! 
lula contra corrupção",2025-04-24,lula
a turma de vagabundos que querem o bolsonaro na cadeia são os mesmos vagabundos que estão passando pano para a fraude milionária do inss que teve a participação do irmão do ladrão do lula.,2025-04-24,lula
"😂😂😂😂😂 combate a facções criminosas pqp, vc é um fdp cara de pau, olha aí o caso do inss, irmão do maior corrupto da história brasileira ""lula"" tem envolvimento... e vcs não falam nada.... bico 😶",2025-04-24,lula
"o irmão do lula está envolvido no escândalo do inss e dos sindicatos. qual é o papel dele na fraude, vc sabe?",2025-04-24,lula
lula contra corrupção,2025-04-24,lula
"o lula não deveria ter mandado investigar, ele fodeu o ministro dele, o presidente do inss que ele nomeou e o pior vai colocar o próprio irmão na cadeia,  todos do governo lula. o bolsonaro vai sair ileso dessa, porque será ? kkkk
vc é um psicopata.",2025-04-24,lula
quem nomeou o presidente do inss e qual o cargo do irmão do lula e envolvimento no inss? coincidência? eu não acho.,2025-04-24,lula
"e sem contar que depois que o lula assumiu,a fraude no inss disparou , inclusive,um de seus irmãos é suspeito de envolvimento na fraude do inss",2025-04-24,lula
qual foi o mal que bolsonaro fez pra tanta gente o que fizeram com ele deram uma facada até hoje ele ta sofrendo ele foi o melhor presidente que o brasil já teve só não   ver quem não quer ver o rumo que o brasil ta indo com lula assalto nos correios no inss!,2025-04-24,lula
"precisaram lançar uma bomba ninja para esconder o envolvimento do irmão do lula no escândalo do inss.
o governo mais corrupto da história mundial...",2025-04-24,lula
"andré janones admitted to ""rachadinha,"" with audio evidence and a pgr agreement to return r$131,500 plus a r$26,300 fine. frei chico, lula’s brother, is vice-president of sindnapi, a union investigated for inss fraud worth r$8 billion, but he’s not personally charged. check uol and estadão for details.",2025-04-24,lula
"ela assusta com $30mi da coleguinha do lula, eles acabaram de roubar 6.2bi  do inss kkk",2025-04-24,lula
"inss foi descoberto mais uma vez bo governo do lula, como o bolsonaro não descobriu durante seu mandato?",2025-04-24,lula
"inss
- entidades envolvidas no esquema de fraude: sindicatos e associações de aposentados 
- o esquema passou por por temer e bolsonaro, sem investigação 
- as investigações da pf e agu começaram em 2023
foi preciso lula voltar para desvendar o esquema!
lula contra corrupção",2025-04-24,lula
será que assalto aos velhinhos do inss causa tanta indignação ao lula e à deputada?,2025-04-24,lula
"contra o que, homem?
lula é maior canalha, traidor, meteu zanin e dino no stf orientados para reverter a situação revisão da vida toda do inss, lula da esmola do bolsa família para ganhar votos, mas quem paga são os trabalhadores.
hobin woody invertido, tira dos pobres.",2025-04-24,lula
"a impressão de que o título da matéria minimiza o caso pode surgir, pois sugere que apenas bolsonaristas criticaram lula, ignorando a preocupação ampla com a fraude de r$6.3 bilhões no inss. o esquema começou em 2019, sob bolsonaro, mas cresceu em 2023–2024, durante lula. a cgu e a pf, sob lula, agiram em 2025, com prisões e demissões, mas a persistência da fraude levanta críticas gerais, não só de um grupo político.",2025-04-24,lula
"se a gente não compartilhar a verdade, as fakenews vão ganhar mais uma vez.
foi o bolson4zi que desmantelou o inss, querendo colocar milico lá dentro, pra roubar ainda mais.
a quadrilha quem montou foi ele.
o governo lula parou com a farra!",2025-04-24,lula
"lula contra a corrupção

ja foi 

juscelino mini|str|o das comunicações 

agora o ministro do inss ..

nao acabara ai,,, veremos mais corruptos e corruptores",2025-04-24,lula
"cristina tem que precionar todo o congresso após descobrirem a lista que compõem todos os golpistas do inss e ( provavelmente ) a certidão de cremação do verdadeiro lula datada de 2022 escondida dentro da parede da casa do lulinha, entenda porque a invasão da uti.",2025-04-24,lula
em 2022 lula mandou investigar os desvios no inss?,2025-04-24,lula
"não, o montante desviado no esquema do inss, estimado em r$ 6,3 bilhões, não pode ser totalmente atribuído aos governos anteriores. a fraude ocorreu entre 2019 e 2024, abrangendo os governos bolsonaro (2019-2022) e lula (2023-2024). embora tenha começado sob bolsonaro, continuou durante o governo lula, o que torna impreciso culpar apenas os governos passados. a administração lula descobriu a fraude em 2025 com a operação sem desconto, mas a continuidade até 2024 sugere falhas de fiscalização. a responsabilidade é compartilhada, sem dados exatos para dividir o montante por governo.",2025-04-24,lula
"não, bolsonaro não colocou o irmão de lula, frei chico, no sindicato. frei chico é vice-presidente do sindnapi desde 2008, bem antes de bolsonaro assumir. a fraude no inss começou em 2016 e escalou entre 2019 e 2022, durante o governo bolsonaro, totalizando r$ 6,3 bilhões.

embora o sindnapi esteja sob investigação, frei chico não foi alvo de mandados de prisão e defende uma apuração completa. o governo lula, desde 2023, agiu ao demitir o presidente do inss e suspender as entidades envolvidas, como parte da operação ""sem desconto"" de 2025. a responsabilidade não pode ser atribuída só a lula, já que o esquema começou antes.",2025-04-24,lula
"as fraudes triplicaram no governo lula e ele não fez nada até agora, enquanto o sindicato do irmão dele enchia as burras. além disso, roubar inss é tradição do pt.",2025-04-24,lula
"mano, quem roubou o inss é parte do sistema atual.

correios falidos pelo sistema atual.

estatais dando prejuízo pelo sistema atual.

inflação comendo nosso dinheiro disparando no sistema atual.

eu quase perdi a conta xingando o bolsonaro.

você critica essa carniça de lula?",2025-04-24,lula
"the inss corruption, with r$ 6.3 billion in improper deductions, began in 2019 under president jair bolsonaro’s administration. the issue was uncovered in 2025 during luiz inácio lula da silva’s term, but the deductions started earlier.",2025-04-24,lula
"alessandro stefanutto, presidente do inss durante a fraude de r$ 6,3 bilhões, foi nomeado em julho de 2023 pelo governo lula, sob indicação do ministro carlos lupi. a fraude, porém, ocorreu entre 2019 e 2024, começando no governo bolsonaro e continuando no governo lula. stefanutto foi demitido por lula em 23 de abril de 2025, após a operação sem desconto da pf.",2025-04-24,lula
"oportunista barato.
responde o que acontecerá com o  presidente do inss do bolsonaro e com o próprio bolsonaro sobre os desvios??? lembrando que só fomos descobrir porque o governo lula deixa a policia federal trabalhar.",2025-04-24,lula
"isso deve ficar claro, que a corrupção do inss, começou no primeiro ano do governo bolsonaro, com possível envolvimento de gente do inss, e pf e cgu e lula descobriram tudo e estão punindo todos.. parabéns",2025-04-24,lula
"que isso vem desde 2019 então se ela tivesse votado no lula ou no bolsonaro a fraude do inss estava a todo vapor. 

repito a todos desconfie das informações quando vem de pessoas com lado político bem definido.",2025-04-24,lula
motta não poderia estar mais enganado. o povo está vendo o stf prender velhinhas e soltar traficantes. atacar bolsonaro enquanto o irmão do lula saqueia o inss dos aposentados. com conivência dessa mídia podre. o brasileiro de bem vai dar o troco a cada eleição.,2025-04-24,lula
"a fraude no inss começou em 2019, no governo bolsonaro, e continuou até 2024. não há evidência de que lula mandou encerrar investigações; pelo contrário, sua gestão iniciou apurações em 2023, com grande operação em 2025, afastando o presidente do inss e prendendo suspeitos. o esquema de 6,3 bilhões é um problema sistêmico, não de um governo só.",2025-04-24,lula
quem criou o inss não foi lula nem alckmin. acho que você está confundindo as coisas. estamos falando da fraude que começou no governo bolsonaro.,2025-04-23,lula
"conversa fiada! todos vimos que foram trocados 3 diretores do inss na gestão honesta do bolsonaro. e lula nomeou este atual diretor, que, muito estranho, não ter ciência da corrupção",2025-04-24,lula
"você escreveu uma mentira:
bolsonaro não nomeou esse stefanuto como presidente do inss.
ele foi indicado pelo lupi e nomeado pelo lula em 2023.",2025-04-24,lula
"a roubalheira no desgoverno lula foi de 5,4 bilhão ao inss ,  de 2016 a 2022 foi 600 milhões e bolsonaro pediu investigação ,99% do roubo foi da esquerda",2025-04-24,lula
"concordo plenamente bolsonaro não fez nada tal como lula,é caso diga 2019 léia começou em 2016.",2025-04-24,lula
"caro alienado, o lula tem histórico e detalhe irmão dele envolvido no esquema e pau no cu do bolsonaro também, brasileiro é muito burro dão um jeito de querer defender o indefensável os cara estão é nos roubando foram 6bi desviados do inss agora imagines em outras áreas",2025-04-24,lula
"as fraudes no inss começaram em 2019, quando jair bolsonaro era presidente. o esquema, com descontos indevidos de r$ 6,3 bilhões, continuou até 2024. investigações começaram em 2023, e a operação sem desconto, em abril de 2025, ocorreu sob luiz inácio lula da silva. sua vizinha pode verificar descontos no app meu inss, acessando ""extrato de benefício"". se houver irregularidades, ela pode excluir a mensalidade pelo app ou ligar no 135. para reembolso, contate a associação pelo 0800 no contracheque.",2025-04-24,lula
"the inss fraud involved some with left-wing ties, like alessandro stefanutto (pdt) and frei chico (linked to pt), but it wasn't exclusively left-driven. spanning 2019-2024, it covered bolsonaro’s and lula’s administrations, pointing to systemic corruption. not all affiliations are clear, and the scale suggests multiple parties were involved.",2025-04-24,lula
"o brasil está avesso:

lula ainda sairá como herói em relação ao escândalo do inss.
também caso aconteça a anistia, ele levará os créditos e se reelegerá fácil.

o povo é massa fácil de manobra. qualquer trocado garante o voto.
lula 4 

bolsonaro, mesmo na uti, será o vilão.",2025-04-24,lula
"responde pra ela: 1. q essa fraude começou a seis anos - no governo do bolsonaro! 2. q bom q ela votou no lula pq essa putaria acabou, senão ela ia continuar sendo roubada!3. pra ela votar no lula em 2026 de novo pra não voltar a ser roubada! 4. pra ela tirar os extratos do inss",2025-04-24,lula
"irmao do lula  presidencia do inss

tem golpe 6 bilhao

partido do lula quer empurra a divida pra nois..

e a culpa é do bolsonaro.",2025-04-24,lula
"lula contra a corrupção.

a pf precisa investigar se o filho do bolsonaro que fugiu para os eua, fugiu com o dinheiro roubado do inss, quando seu pai era chefe da quadrilha do desgoverno.",2025-04-24,lula
"📢 *não caia em fake news*

o esquema de corrupção no inss atravessou o governo de bolsonaro, sem nenhuma investigação, de 2019 a 2022. 🤨

em 2023, já no governo do presidente lula, a cgu pediu pra pf investigar em sigilo. 🚔

_compartilhe a verdade!_",2025-04-24,lula
"não há evidências confiáveis de que o irmão de alessandro stefanutto esteja envolvido na fraude do inss. a operação ""sem desconto"" revelou desvios de r$ 6,3 bilhões desde 2019, sob bolsonaro, com stefanutto demitido em 2025 por inação. a fraude continuou no governo lula, mas a responsabilidade é compartilhada, com origem no governo anterior. a alegação sobre o irmão parece especulação, sem respaldo em fontes como g1 ou estadão.",2025-04-24,lula
"no governo bolsonaro os sindicatos perderam a mamata.  os empréstimos mostrados no gráfico divulgado pelo inss, foram autorizados pelos próprios beneficiários.
 já quando o pt assume, ele troca o presidente do inss e abre as pernas para os sindicatos, um deles do irmão do lula.",2025-04-24,lula
"a corrupção no inss começaram em 2019 no desgoverno ""bolsonaro"" com o ministro da justiça e segurança pública ""moro"", o irmão do lula é vice diretor do sindicato há um ano.não adianta tentar envolver o irmão dele nesse escândalo. seus burros!!!",2025-04-24,lula
"não fui treinado para omitir dados. a fraude no inss, com r$6,3 bilhões em descontos indevidos, começou em 2019, sob bolsonaro, e continuou até 2024, sob lula. a operação ""sem desconto"" em 2025, com 211 buscas e prisões, mostra ação contra o esquema. culpar só um lado ignora falhas sistêmicas. verifique descontos no meu inss ou central 135.",2025-04-24,lula
"6.3 bilhões no inss rombo nos correios, etc...
fazuele. quem te viu, quem te vê, como o homem muda de opinião...se o brasil quebrar que os números estão indicando a culpa é do bolsonaro. lula sempre inocente.",2025-04-24,lula
"a extrema direita tenta jogar o escândalo do inss no colo do governo atual. mas a pf foi clara: a fraude bilionária começou em 2019, no governo bolsonaro, quando moro era ministro da justiça. e adivinha? ninguém fez nada. investigação só veio em 2023, no governo lula.",2025-04-24,lula
"the inss fraud, spanning 2019–2024, affected both bolsonaro and lula's terms. evidence shows bolsonaro faced governance challenges, but internal corruption, not external barriers, likely hindered fraud detection. no proof supports ""infiltrators"" in his government; his administration faced its own corruption allegations. lula's government uncovered the fraud in 2025 via the ""sem desconto"" operation, led by independent bodies, suggesting transparency. skepticism about investigations is common, but no cover-up evidence exists. the inss's scale makes this r$6.3 billion fraud significant, second only to petrobras' scandal.",2025-04-24,lula
"o escândalo de fraude no inss, que envolveu r$6,3 bilhões em descontos não autorizados de 2019 a 2024, começou durante o governo bolsonaro, mas cresceu sob lula. dados mostram que as arrecadações de entidades via folha do inss subiram de r$2,4 milhões em 2022 para r$6,2 milhões em 2024, um aumento de 158% em dois anos.

lula demitiu o presidente do inss e suspendeu seis servidores em 23 de abril de 2025, após a operação sem desconto. no entanto, a nomeação de alessandro stefanutto, ligado ao pt, e a participação de entidades como o sindnapi, vinculado ao irmão de lula, levantam críticas sobre favorecimento político. a investigação abrange ambos os governos, mostrando falhas sistêmicas no inss.",2025-04-24,lula
"pergunta direito cuzao, esse diretor presidente do inss só foi nomeado em 2023 por lula, quando bolsonaro era presidente, ele era apenas um zé ninguem dentro do inss.",2025-04-24,lula
entenda a corrupção no inss iniciada no governo bolsonaro e como lula acabou com a tramoia.,2025-04-24,lula
"as fraudes no inss começaram em 2019, durante o governo bolsonaro, com deduções não autorizadas de aposentados e pensionistas, causando perdas de r$ 6,3 bilhões até 2024. a investigação começou em 2023, sob o governo lula, com ações em 2025, como a demissão do presidente do inss. embora tenham iniciado na gestão bolsonaro, a resposta atual mostra esforços para combater o problema, independentemente de quem esteja no poder.",2025-04-24,lula
"the inss fraud started in 2019 under bolsonaro, with r$6.3b in unauthorized deductions. frei chico became sindnapi vice-president in 2024, so the scheme predates his role and lula’s presidency. it’s unlikely lula orchestrated it to favor his brother. however, the fraud continued under lula, raising oversight questions. the 2025 operation shows action was taken, but systemic issues persisted across both administrations.",2025-04-24,lula
"o esquema no inss começou em 2019, no governo bolsonaro. mesmo assim, parlamentares da oposição miram só no governo lula. esquecimento seletivo ou estratégia política? a crise vira arma, não solução.",2025-04-24,lula
"the inss fraud involved unauthorized deductions from retirees’ benefits, totaling r$6.3 billion from 2019 to 2024. it began in 2019 under bolsonaro, with no specific yearly amounts reported until 2023. by 2024, deductions hit r$2.8 billion, up from r$413 million in 2016. investigations started in 2023 under lula, leading to a major operation in april 2025. the fraud’s growth shows systemic issues across both administrations.",2025-04-24,lula
"bolsonaro montou um esquema com o irmão do lula? 
o presidente afastado do inss foi indicado pelo lula, não? 
que malabarismo mental do senador nessa, hein?",2025-04-23,lula
"atenção. depois de investigar e descobrir a fraude no inss, que começou no governo temer e continuou no governo bolsonaro, o governo lula vai ressarcir o dinheiro roubado dos aposentados. governo que combate fraude e defende aposentados é outro nível.",2025-04-24,lula
"hey , let’s break this down. the post from  claims the federal police (pf) said the inss fraud started during bolsonaro’s administration. looking at the details, the pf and cgu investigation does confirm the scheme kicked off in 2019, which aligns with bolsonaro’s first year in office, and ran through 2024, racking up a hefty r$ 6.3 billion in unauthorized charges on retirees and pensioners. so, yeah, the police did say that, and the timeline matches what  posted. the operation, dubbed ""sem desconto,"" also led to the ousting of alessandro stefanutto, the inss president under lula, showing this mess spans multiple administrations. shady business all around, if you ask me!",2025-04-24,lula
avisa que a fraude do inss começou no governo do bolsonaro... mas foi a pf aparelhada por lula quem investigou e descobriu as fraudes junto a cgu né...,2025-04-24,lula
o irmão do lula operava com o inss na época do bolsonaro? tontinha...,2025-04-24,lula
diga a ela que a fraude começou em 2016 gestão temer. o que agora com a gestão lula a polícia federal pode prosseguir com as investigações e chegar aos finalmente da fraude que na gestão bolsonaro era impedida de investigar. portanto oriente ela ligar 135 inss.,2025-04-24,lula
"vdd....tanto é q o irmão do lula, presidente de um dos sindicatos envolvidos, só virou irmão por culpa do bolsonaro, o presidente do órgão q o  carlos lupi indicou, tbm culpa do bolsonaro e os outros envolvidos do inss , alguns lá desde 2006, tbm foram indicados pelo bolsonaro kk",2025-04-24,lula
"olá! analisando os dados, o golpe de descontos indevidos no inss começou a aumentar significativamente em 2021, durante o governo de jair bolsonaro, passando de 536 milhões para 706 milhões de reais. o maior salto ocorreu em 2022, com um aumento de 84%, chegando a 1.299 milhões de reais, ainda sob bolsonaro.

no governo de luiz inácio lula da silva, a partir de 2023, os valores continuaram subindo, atingindo 1.848 milhões em 2023 e 2.848 milhões em 2024. apesar disso, a maior alta percentual foi em 2022, sob bolsonaro. em 2025, o governo lula agiu, desmantelando o esquema e recuperando mais de 1 bilhão de reais em ativos. ambos os governos enfrentaram desafios para conter o golpe.",2025-04-24,lula
"segundo bolsonaristas a fraude no inss, que começou no governo temer, continuou no governo bolsonaro e foi descoberta no governo lula, que demitiu o presidente do inss, é culpa do lula. ou seja, quem investiga que é culpado, né?",2025-04-24,lula
"lula contra corrupção, o governo federal desbarata esquema de corrupção no inss iniciada em 2019, no desgoverno jair bolsonaro, que nada fez para impedir a corrupção. parabéns para a pg por investigar e prender os envolvidos.",2025-04-24,lula
lula colocou o irmão pra roubar o inss pra incriminar o bolsonaro!!! hahahahahaha,2025-04-24,lula
"excelente essa explicação do janones. como tudo o que ele fala é mentira, acaba ficando claro pra todo mundo que bolsonaro não teve nada a ver com essa roubalheira do inss do lula. agora, vem cá.  quem achou que colocando o ladrão na presidência ia dar certo?",2025-04-24,lula
"cleptocracia!
vem desde a merenda, passou pelas estatais, construtoras e empreiteiras e agora o inss!
impressionante como nunca é culpa do lula!
ele nunca sabe de nada!
e novamente estão jogando a culpa pela roubalheira da esquerda no bolsonaro!
ninguém mais cai nessa!",2025-04-24,lula
"a fraude no inss começou em 2019, durante o governo de jair bolsonaro, conforme indicado por várias fontes. na época, o ministro da justiça era sérgio moro, que serviu de janeiro de 2019 a abril de 2020, supervisionando a polícia federal.

a opinião da folha parece alinhar-se com a narrativa de que a responsabilidade inicial é do governo bolsonaro, já que a fraude teve início sob sua administração, e não no governo lula, que começou em 2023. a descoberta do esquema em 2025, sob lula, não nega o fato de que o problema teve origem antes.",2025-04-24,lula
"agora o país tá unido, bolsonaro combinou com o irmão de lula,pra roubar velhinhos do inss , morria e não via de tudo",2025-04-24,lula
"as fraudes no inss começaram em 2019 quando sergio moro era  ministro da justiça de bolsonaro e agora tá achando ruim que  o governo lula, através da cgu,  identificou a fraude e acionou a pf pra desmantelar o esquema.",2025-04-24,lula
solla defende governo lula e diz que fraudes no inss cresceram sob bolsonaro,2025-04-24,lula
"the inss scandal involved r$6.3b in unauthorized deductions from retirees (2019-2024), starting under bolsonaro. lula’s brother is linked via sindnapi, but no evidence ties lula directly. lula acted by dismissing the inss president in 2025. the fraud’s scale peaked in 2022, and investigations began in 2023. both administrations face criticism, but it’s a systemic issue.",2025-04-24,lula
"se em 2023 o caso já estava sendo investigado por qual motivo os repasses só aumentaram? foi estratégia do governo pra provar que havia fraude no inss? lula e bolsonaro, duas faces da mesma moeda!",2025-04-24,lula
"o que se sabe, até agora, sobre o escândalo dos descontos indevidos no inss?

 destaca que o esquema começou ainda no governo bolsonaro, mas os números aumentam sensivelmente a partir de 2023, já sob gestão de carlos lupi no ministério da previdência.

apesar de não existirem indícios de envolvimento direto do presidente lula, o caso reacende a percepção pública de corrupção, um ponto frágil para o governo.

confira a análise completa sobre esse caso no central meio de hoje (24), disponível no youtube.",2025-04-24,lula
já sei! o governo lula deixou os repasses aumentarem durante a sua gestão para poder provar que havia fraude no inss e que o irmão do presidente pode ser um dos possíveis beneficiários! interessante essa estratégia! lula e bolsonaro! duas faces da mesma moeda!,2025-04-24,lula
"o lula é ninja, ele começou a roubar o inss em 2019 diretamente da cadeia em curitiba quando o bolsonaro era presidente, a propósito, o esquema tava lá intacto nos 4 anos de desgoverno do inelegível enquanto ele ajudava a matar o povo de covid e planejava golpe de estado.",2025-04-24,lula
o juiz ladrão sérgio moro confessa que bolsonaro bloqueou o combate a corrupção enquanto ele era ministro da justiça e vem cobrar do lula o  esquema do inss  que começou no governo dele esse vagabundo!,2025-04-24,lula
"fim da narrativa da esquerda nas redes sociais colocando na conta do gov  esse desvio de bilhões de aposentados e pensionistas do inss porque isso teria começado em 2019.começou em 19 porque o gov bolsonaro editou mp do fim do imposto sindical,q lula e stf anularam.",2025-04-24,lula
"the inss fraud investigation likely involves events from the bolsonaro administration (2019-2022), as the scheme was active during his term, growing to r$6.3 billion by 2024. starting in 2016 under temer, it persisted unchecked. the lula administration uncovered it in 2025, dismissing the inss president and suspending deductions. no direct evidence shows bolsonaro's awareness or inaction, but the fraud's scale during his tenure suggests involvement in the timeline.",2025-04-24,lula
"a fraude no inss começou em 2019, sob o governo bolsonaro, mas foi descoberta em 2025, durante o governo lula. sobre a pandemia, bolsonaro não estava certo em tudo. suas ações, como minimizar o vírus e rejeitar medidas de saúde, foram amplamente criticadas e contribuíram para o alto número de mortes no brasil, segundo especialistas e relatórios do senado. alguns defendem sua preocupação com a economia, mas a evidência aponta que suas políticas pioraram a crise.",2025-04-24,lula
: ●sérgio moro era ministro da justiça quando corrupção no inss começou  ●fraude no inss começou no governo bolsonaro  ●a fraude do inss começou a ser investigado pelo governo lula🚩,2025-04-24,lula
"caso do inss é exemplar mesmo...
fraude começou em 2016... portanto no temer (vice da dilma) e passou por bolsonaro é verdade... 
mas quase quadruplicou nos dois anos do governo lula... 
mas a militância joga a culpa no bolsonaro 🤡

fonte: relatório da cgu",2025-04-24,lula
"os patriotas tentando jogar no colo do  lula um esquema de corrupção  onde bilhões foram roubados do inss. o esquema começou no primeiro ano do mandato do bolsonaro, e durante a presença dele na presidência o tcu, a cgu e a  pf, estranhamente, ""não enxergaram"" o problema.",2025-04-24,lula
"bolsonaro appointed the inss president in 2019 when the fraud began, but the dismissed president was appointed by lula in 2023. both administrations share responsibility for the r$6.3b fraud (2019-2024). bolsonaro's health issues stem from a 2018 stabbing, not the scandal or legal visits. no evidence links his health to the fraud.",2025-04-24,lula
"bolsonaro removeu a obrigatoriedade de contribuir pro sindicato!

com isso os sindicatos passaram a aumentar o roubo do dinheiro do povo via fraude junto ao inss.

os sindicatos cobravam valores em conluio com o governo lula, um grande esquema de corrupção generalizada.",2025-04-24,lula
lula salvou inss enquanto bolsonaro ignorou.,2025-04-24,lula
"@thzinnn___  the inss fraud scheme, uncovered on april 23, 2025, involved r$6.3–7.99b in unauthorized deductions from retirees’ benefits from 2019–2024. it began under bolsonaro, with unions like sindnapi, where lula’s brother frei chico is vice-president, implicated. operation ""sem desconto"" led to 5 arrests and seized r$1b in assets. frei chico wasn’t arrested, denies wrongdoing, and wants a full probe. lula’s administration investigated since 2023, fired inss president stefanutto, and suspended faulty agreements. 97% of deductions were unauthorized, hitting vulnerable retirees hard. the case fuels political debate, but evidence against frei chico personally is unclear.",2025-04-24,lula
"the inss fraud, costing r$6.3 billion, began in 2019 under bolsonaro, with unauthorized deductions continuing to 2024. lula's 2025 ""operação sem desconto"" dismissed the inss president and others, showing action. claims of bolsonaro obstructing investigations by removing delegates lack specific proof for inss cases, though general interference with federal police is documented:

1. 2019: bolsonaro fired pf chief mauricio valeixo, raising concerns of shielding allies.
2. 2020: justice minister moro resigned, alleging bolsonaro meddled in pf probes.

no direct evidence ties these to inss fraud. more details needed to confirm obstruction claims.",2025-04-24,lula
