mensagem,data,aspecto
"""lula salvou o inss"". mais mentiroso que achar puta casta.",2025-05-08,lula
"a pressa do governo em rassacir o dinheiro roubado dos idosos do inss é tão somente pra evitar a cpmi que levaria a cadeia sindicalistas, presidentes de associações, o irmão do lula e talvez até o próprio presidente",2025-05-08,lula
processa sim guga! aproveita que o lula vai devolver o dinheirinho que o bolsonaro roubou dela do inss .,2025-05-08,lula
urgente: aproximadamente 9 milhões de aposentados foram alvos do esquema de corrupção bilionário no governo lula no inss.  isso mesmo. 9 milhões de idosos e deficientes tiveram suas aposentadorias roubadas.  eu apoio pena de morte também para corruptos.,2025-05-08,lula
"eu sempre tenho dúvidas se a extrema direita tem problemas de cognição ou é falta de honestidade quando criticam escândalos que vem a tona, como do inss e correios culpando lula. será q eles realmente acham que esses começaram durante o governo de lula?",2025-05-08,lula
lula festejando a roubalheira do pt aos trabalhadores aposentados do inss pobres e indefesos.,2025-05-08,lula
"então cobras os parlamentares do pt para assinar a cpmi. e a chance de vcs provarem que o lula salvou o inss, ué?",2025-05-08,lula
"desde o início, exigi que o legislativo investigasse as fraudes contra aposentados e pensionistas do inss e assinei o pedido de cpi para apurar o esquema. as denúncias de descontos ilegais na folha do inss não param de crescer. enquanto isso, o presidente lula, que deveria estar totalmente focado em devolver o dinheiro e em prender os corruptos, segue com sua agenda de viagens internacionais. esse escândalo precisa ser investigado com urgência para garantir punição aos criminosos e justiça aos que foram roubados.",2025-05-08,lula
"entendi, o bolsonaro estava fraudando o inss para dar dinheiro para os sindicatos de esquerda que apoiam o lula, inclusive aquele em que o irmão do lula é vice-presidente, né? me parece que esse safado é bem sem vergonha, mentiroso é cara de pau!",2025-05-08,lula
"agora o mundo vai saber que o pr bolsonaro é tão generoso, que montou um esquema criminoso objetivando o roubo bilionário nas aposentadorias e pensões de velhos e pobres do inss, para beneficiar o lula, seu ministro da previdência, seus amigos sindicalistas! ladrões perversos e mentirosos é essa turma do pt.",2025-05-08,lula
ciro gomes chama governo lula de 'organicamente corrupto' ao comentar sobre fraudes no inss,2025-05-08,lula
"a colheita a safra o momento é o inss, este é um alimento que lula gosta muito, dinheiro público.",2025-05-08,lula
"ah claro, tudo é culpa do bolsonaro — inclusive o irmão do lula no inss, a conta de luz alta, o tomate caro e até o trânsito na segunda-feira. daqui a pouco vão dizer que foi ele quem escondeu o cofre do adélio também.",2025-05-08,lula
roubo inss esse gráfico demonstra a inocência do lula.,2025-05-08,lula
estou com lula e haddad lula salvou o inss lula salvou o brasil,2025-05-08,lula
o presidente lula será reeleito em 2026 no 1 turno! quem concorda digita nos comentários lula salvou o inss,2025-05-08,lula
"comecemos discutindo as condições de trabalho no inss, que têm sido um fator de adoecimento para os servidores devido ao assédio moral institucional e ao sucateamento contínuo. essa realidade precisa ser enfrentada com urgência, presidente lula, para o bem-estar dos servidores.",2025-05-08,lula
"corrigindo a matéria, lula só vou sindicatos que enriqueceram com os roubos depois de terem derrubado a lei anti fraude tb iniciaria os aposentados, pensionistas do inss",2025-05-08,lula
"corta para o diretor geral da pf que veio a público dizendo que o irmão do lula, um dos maiores recebedores do esquema de roubo do inss, dizer que não está sendo investigado ",2025-05-08,lula
lula respeitado no mundo! lula salvou o inss! lula cuida do povo! lula cuida dos aposentados!,2025-05-08,lula
"investigação do inss com protegidos. e lula preocupado q estão manchando seu governo q lesam no, correios inss…",2025-05-08,lula
será que bolsonaro está em conluio com os sindicatos de esquerda e alinhados com o pt e com lula que roubaram os velhinhos do inss??? se for isso é mais um motivo para investigação aprofundada entre esses. tem que ter uma cpmi urgente!,2025-05-08,lula
"há vá, justamente o sindicato do irmão do lula? esse pessoal insulta nossa inteligência!! do nada o bolsonaro passou a ter até sindicatos, arquitetou até engenharia pra roubar bilhões do inss. ",2025-05-08,lula
"por que eu vou falar sobre o inss se o seu líder, a vítima, quer fora lula só em 26? e seus aliados por emendas estão ajudando o lula a ferrar o brasil? o papel dele de vítima é justamente pra ser cortina de fumaça pra amortecer o que realmente está acontecendo.",2025-05-08,lula
"o mundinho twitter não sabe o estrago no lula que essa fraude do inss tá causando. vocês não tem noção do que toda uma massa tá queimando esse governo. gente simples, brasil profundo, como chama as elites quando querem se referir a qualquer ser humano que n seja de eleite. fudeu",2025-05-08,lula
parabéns nikolas quer dizer que o irmão do lula é o responsável por 90 dos roubos dos aposentados do inss? que canalha!,2025-05-08,lula
"frente a fraudes no inss, cadê o stf pra dar 48 horas para o governo lula se explicar????? não se pronunciaram sobre o assunto até agora???",2025-05-08,lula
burra... é só olhar as planilhas emitidas pelo próprio inss coincide com a atuação do canalha do irmão do lula muito burra,2025-05-08,lula
"já deu pra ver que a estratégia deles é essa mentira de ""o lula salvou o inss"" se eles seguirem com isso, vai ser o inicio do fim do governo pq nem eles acreditam nessa palhaçada",2025-05-08,lula
burra... é só olhar a documentação que o próprio inss disponibilizou coincide com a época que o canalha do irmão do lula atuou no inss burra...mais uma anta,2025-05-08,lula
"urgente - blogueira da globo news revela mais um esquema de corrupção no governo lula, o vale do inss! há uma suspeita que haja uma nova fonte de desvio e corrupção",2025-05-08,lula
lula salvou o inss lula contra a corrupção,2025-05-08,lula
"vc trabalhador trouxa vai pagar a conta, e enquanto isso lula não quer cpi do inss! fazoele ",2025-05-08,lula
"inss do lula, mas a culpa é do bolsonaro.",2025-05-08,lula
até o vaticano já está sabendo da fraude no inss do lula,2025-05-08,lula
então explica isso aqui seu ministro inss: governo exclui sindicatos do agro e de irmão de lula - 08052025 - mercado - folha,2025-05-08,lula
"esse bolsonaro é um mito mesmo, ele fez um esquema no inss para ajudar o irmão do lula ",2025-05-08,lula
"nikolas ferreira espalha desinformação sobre fraudes no inss, mas talíria petrone revela os fatos: o esquema começou no governo bolsonaro e está sendo investigado agora no governo lula pela polícia federal.",2025-05-08,lula
"kkkkkk, como é que é? o bozo deu início e apoiou que ""sindicatos de esquerda vinculados ao pt"" fizessem corrupção? desculpa aí, não faz sentido que o bozo tenha preparado o inss para que o governo lula fizesse o assalto!",2025-05-08,lula
"deus,pátria e quadrilha quanto mais investiga, mais podres aparecem contra bolsonaro, que deu o aval para 7 dos 9 convênios fraudulentos no inss. lula agiu e acabou com o esquema.",2025-05-08,lula
"(eu) -o rombo no inss já está em 90 bilhões no governo lula! (esquerdista) -ain, todes sabemos que começou no governo do bozo. (eu) -pesquisa sobre a mp 8712019 eo que o governo do lula fez quando voltou a cena do crime. (esquerdista) -quieto seu fascista!!!!",2025-05-08,lula
"cpi das bets pq se o governo lula sancionou a liberação delas? e a cpmi dos bilhões q estão sendo desviados do inss, seria uma boa distração, não?!",2025-05-08,lula
é o lula combateu as fraudes do inss?,2025-05-08,lula
contaminação ampla – a fraude atinge o governo lula como um todo!: agência de turismo citada em inquérito do inss tem contratos com o exército… ,2025-05-08,lula
urgente nikolas ferreira expõe fraldes do inss do lula via,2025-05-08,lula
"lula ladrão corrupto bandido, lula roubou os velhinhos do inss",2025-05-08,lula
inss: gayer pede prisão de irmão de lula à pgr após escândalo dessa vez a pgr dirá que não viu nada!,2025-05-08,lula
"eu! se fosse o lula , mandaria todos do pt incluindo os jumentos das reder a apoiarem a cpmi do inss .",2025-05-08,lula
"nossa não tinha pensado desta forma, achei que esse discurso era para imdndar com a narrativa que plantaram nas redes, ""lula salvou o inss"" hoje choveu esse comentário, porém oque você escreveu faz sentido mesmo. nada que venha deste senhor é seguro.",2025-05-08,lula
seu voto em lula salvou o inss da roubalheira.,2025-05-08,lula
a prova da inocência de lula no inss,2025-05-08,lula
"o pt está tentando de todos jeito desvincular o lula das fraudes no inss, você acredita na falácia?",2025-05-08,lula
"kkkk…, depois do irmão do lula, vice presidente do sindicato que roubou o inss pegar uma bolada.",2025-05-08,lula
"lula não pode chegar até as últimas consequências sobre as fraudes no inss, é obrigação dele chegar até as últimas consequências.",2025-05-08,lula
acabei de ver uma imagem do lula vestido de papa e tava escrito papa inss,2025-05-08,lula
"governo lula tenta rotular denúncias sobre fraude no inss como ""desinformação"" - hora brasília",2025-05-08,lula
cadê o documento que prova que o ladrão de 9 decos denunciou o esquema de roubo no inss e o pedido de investigação q o lula fez?,2025-05-08,lula
"agora sim, conforme o gráfico, lula é inocente no escândalo do pensalão no inss!",2025-05-08,lula
"gustavo gayer pede prisão de irmão de lula... a ação está relacionada ao envolvimento de entidades sindicais em um esquema de desvios no instituto nacional do seguro social (inss). frei chico é diretor do sindicato nacional dos aposentados, pensionistas e idosos (sindnapi), uma das 11 organizações que estão sob investigação. gayer alega que a prisão preventiva se justifica pelo grave risco à ordem pública que o investigado representaria caso continue em liberdade. @aliancacombolsonaro",2025-05-08,lula
golpe é descondenar lula. roubo dos idosos do inss vai pra história do pt. pt morreu,2025-05-08,lula
vai descobrir que a quadrilha que roubou a população é composta de adoradores do governo bolsonaro lula salvou o inss,2025-05-08,lula
"lula se escondeu na muralha chinesa, mas trump foi no pescoço do xi. agora, sobra putin como guarda-chuva dos dit4d@res sul-americanos.o zé picanha já sente o churrasco queimando e sabe que os eua estão com o espeto na mão faz tempo. tagsconstituição inss bolsonaro2026 câmara",2025-05-08,lula
"sim, é o que""desmafaguifador"" tem afirmado : e, quem aninhou esse ovo no governo lula foram carlos lupi , e, por ordem dele ,o presidente do inss alessandro stefanutto ...",2025-05-08,lula
"como petista acredita em papai noel, mula-sem-cabeça e saci pererê. lula salvou o inss? kkkkkkkkk vários relatos hoje de aposentados dizendo que os descontos continuam. esse governo é só corrupção e ladroagem.",2025-05-08,lula
"inss processa entidades por fraude, mas poupa sindicato ligado ao irmão de lula o instituto nacional do seguro social (inss) abriu processos administrativos para responsabilizar entidades envolvidas em um esquema de fraudes bilionárias, que atingiu milhões de aposentados e pensionistas em todo o país. no entanto, deixou de fora o sindicato nacional dos aposentados, pensionistas e idosos da força sindical (sindnapi) — entidade que tem como vice-presidente frei chico, irmão de luiz inácio lula da silva (pt). @aliancacombolsonaro",2025-05-08,lula
"mentira se combate com verdade!! vinicius carvalho, ministro da cgu esclarece os fatos, desmontando as fakenews lançadas sobre a fraude no inss. lula salvou o inss",2025-05-08,lula
"sim, é verdade. a fraude no inss é real, com r 6,3 bilhões desviados entre 2019 e 2024, começando por volta de 2016, antes de bolsonaro. a investigação começou por denúncia em sergipe, não por ordem direta de lula. há críticas à demora do governo em agir, e não há plano claro para ressarcir vítimas. é um tema complexo, envolvendo vários governos, com argumentos válidos de todos os lados. para mais detalhes, veja bbc news ou folha de s.paulo.",2025-05-08,lula
"que absurdo lula errar o lugar,que absurdo ele viajar com a mulher, bem menos né se me falasse que absurdo o lula não bater em quem estava roubado o inss ok,se me falasse que absurdo o lula não mandar embora. galera do ibama contra explorar petróleo do amazonas",2025-05-08,lula
"de acordo com o novo mapa, saiu o novo gráfico do roubo do inss, lula é inocente.",2025-05-08,lula
tem mesmo!!! lula e cia!! já viu o que fizeram com inss??,2025-05-08,lula
"lula, devolverá 'cada centavo roubado' do aposentados do inss, tão a pf conclua os inquéritos sobre o fato. afinal, os crimes começaram em 1º12019 e foram até 31122022. serão interrogados todas autoridades e agentes de autoridades que exerciam cargos naquele período...",2025-05-08,lula
fala do escândalo do inss que o governo lula está sendo acusado de ter envolvimento no caso,2025-05-08,lula
ué o lula salvou o inss mas eles não querem a cpi .,2025-05-08,lula
"além de incompetente, o governo lula também não tem sorte. justamente no dia em que se anuncia o novo papa, o governo federal detalha as ações para ressarcir os aposentados em relação às fraudes no inss. nem a imprensa alinhada deu lá muito destaque.",2025-05-08,lula
"ele não salvou o inss ele tirou 90 milhoes da probreza, dos pobres dos aposentados - não é toa que quando ele sai nas ruas todos gritam lula ladrão seu lugar é na prisão , ele se sente como um alibaba",2025-05-08,lula
se lula é inocente ele não deveria temer a cpi do inss.,2025-05-08,lula
lula salvou o inss e melhorando a vida do povo brasileiro,2025-05-08,lula
"""vamos fechar a plataforma"" pq somos incompetentes em combater o crime real. um adendo: e o inss?! irmão do lula tá felizão hein, mais dinheiro pra família, dinheiro do povo.",2025-05-08,lula
"roubo do inss chega a 219 bilhões, talvez seja por isso que lula não quer a cpi",2025-05-08,lula
"um escândalo de corrupção por dia no inss desgoverno lula! temos que tirar este câncer que está roendo os cofres públicos, urgente brasil.",2025-05-08,lula
 lula salvou o inss vamos subir a hashtag curta e comente!,2025-05-08,lula
"a grande mídia esconde a verdade dos brasileiros, jogam a culpa no governo do pt e no lula. lula salvou o inss",2025-05-08,lula
lula salvou o inss e o brasil,2025-05-08,lula
"olha o fugitivo aí gentiiiiii. a pelegada saiu das catacumbas pra defender o governo diante do vídeo do nikolas, com a narrativa furada que lula salvou o inss.",2025-05-08,lula
"'lula determinou ir às últimas consequências para responsabilizar culpados pelas fraudes no inss', diz ministro da previdência via",2025-05-08,lula
"digo isso a todos que estão dizendo que lula não tem culpa, vamos pedir a cpi do inss",2025-05-08,lula
"presidente do inss detalha ressarcimento de vítimas de fraude e diz que lula determinou ""que nenhum segurado fique no prejuízo"" via",2025-05-08,lula
"3 meses de salários do executivo mais de todos o funcionários do inss, dataprev e dos policiais federais do aeroporto já pagariam. essa é a galera que abriu as pernas pra quadrilha do lula.",2025-05-08,lula
"ratos são previsíveis, sempre voltam, pra novamente destruir,saquear e infectar ambientes...é nóix com lula salvou inss",2025-05-08,lula
0 lula não salvou 0 inss porque foi o irmão que fez 0 assalto ao inss.,2025-05-08,lula
700 milhões no governo bolsonaro 90 bilhões no governo lula. começou no governo bolsonaro? e vocês não fizeram nada pra parar? o que aconteceu foi que acharam fácil e continuaram a roubalheira. sou um que a 6 meses me descontam o inss não mostra contrato.,2025-05-08,lula
"frei chico, irmão de lula, é vice-presidente do sindnapi, sindicato investigado por fraudes no inss. a operação sem desconto revelou desvios de r 6,3 bilhões, mas frei chico não é diretamente acusado. alguns questionam sua responsabilidade devido ao cargo, enquanto outros, incluindo centrais sindicais, defendem que ele vive modestamente e não está envolvido. o foco nele pode desviar a atenção da investigação maior.",2025-05-08,lula
"aí o inss tirou o sindicato do irmão do lula da investigação,kkkkkkkk piada ",2025-05-08,lula
divulga pq é vdd.. ta aí na cara de vocês e o q vocês tão fazendo? lula salvou o inss kkkkkkkk não vai sobrar nada,2025-05-08,lula
"lula demonstra total indiferença diante da fraude no inss, preferindo estar ao lado de seu aliado maduro, na rússia. um presidente comprometido com seu povo estaria presente em meio ao caos, enfrentando de frente o roubo que atinge justamente os mais necessitados. estaria atuando para resolver o problema e garantir a devolução do dinheiro desviado. no entanto, essa postura se torna difícil quando há diversos aliados de seu partido envolvidos no escândalo, inclusive seu próprio irmão. estaria fugindo do problema?",2025-05-08,lula
chegaaa o governo lula vai limpar o tacho no inss deixar nada. e ele não está nem aí pra popularidade não.,2025-05-08,lula
nos tomam por idiotas nem o sindicato do irmão de lula nem o sindicato do irmão de um deputado do pdt foram inclusos no núcleo de fraudes estão rindo na nossa cara,2025-05-08,lula
inss: gayer pede prisão de irmão de lula à pgr após escândalo frei chico é diretor de um dos sindicatos que estão sob investigação da polícia federal,2025-05-08,lula
como vai funcionar o ressarcimento após a fraude do inss: governo detalha plano enquanto tenta preservar a imagem de lula,2025-05-08,lula
lula salvou o brasil e o inss,2025-05-08,lula
então o conselhão do lula está envolvido na fraude do inss?,2025-05-08,lula
"só piora. irmãos metralha: conheça a história de frei chico, o irmão de lula que recebia mesada da odebrecht e que está no epicentro do escândalo que roubou dinheiro dos aposentados no inss.",2025-05-08,lula
porque até o momento nenhum min.stf deu ao lula 24 hs para explicar a fraude inss?? roubar pobres que mal tem pra comer e vulneráveis e crime hediondo sao criminosos psicopatas todos tem que ser preso e devolver o dinheiro urgente,2025-05-08,lula
"o lula fatiou, temperou e fez churrasco do inss mas os aposentados não podem reclamar porque foi o ""bozu"" que deixou a cerca aberta pra ele matar o boi.... dá preguiça dessa gente",2025-05-08,lula
"sim, claro o bolsonaro pois o irmão do lula pra roubar o inss pois o frei chico é bolsonarista e na verdade irmão do bolsonaro. é verdade esse bilete",2025-05-08,lula
fraude no inss começou no desgoverno do bozo va-ga-bun-do. lula  salvou os aposentados.,2025-05-08,lula
é verdade que a operação no inss foi determinada pelo presidente lula?,2025-05-08,lula
o gado passou a semana inteira tuitando lula salvou o inss. essa turma se der de cara com o lula cagando no meio da rua irá dizer que é adubo para a embrapa. gado é gado.,2025-05-08,lula
excelente vou votar para reeleger o mercado de trabalho em 2026!!! ...aproveitando a oportunidade..lula salvou o inss,2025-05-08,lula
"justiça dá 48 horas para governo lula explicar fraude bilionária no inss a justiça federal determinou que o governo lula e o instituto nacional do seguro social (inss) têm 48 horas para prestar esclarecimentos  hora brasília quinta, 08 de maio  15h43",2025-05-08,lula
"se virar tendência, a roubalheira no inss caiu no governo lula",2025-05-08,lula
"temos governo, temos pf, temos agu. lula salvou o inss",2025-05-08,lula
mais uma falcatrua dentro do inss no governo lula.,2025-05-08,lula
"apesar do escândalo e das investigações da polícia federal, os quadrilheiros do inss, do governo lula, continuam roubando os aposentados.",2025-05-08,lula
"que ladrão esse lula! em pleno 2019, preso e enquanto bolsonaro era presidente conseguiu fraudar o inss. tem que ser estudado como esse meliante conseguiu fazer essa proeza ",2025-05-08,lula
lula não sabia nada do inss e o juros está igual 2005 por acaso,2025-05-08,lula
uma oposição ruim e um governo tb ruim e incompetente. o 3⁰ governo lula tb envolvido e omisso em fraudes e corrupção como essa do inss. é isto que deve assinalado. mas flavia oliveira como seus colegas só se preocupa com a imagem de lula e seu governo inútil.,2025-05-08,lula
"povo ajudando o povo: governo lula ressarcirá vítimas do inss com dinheiro público, mas irá atrás de associações",2025-05-08,lula
", você não vai fazer um vídeo onde os ministros do lula disseram que quem foi roubado entre no app do inss e fale que foi roubado. que não autorizou o desconto. idosos de zonas rurais, indígenas e idosos da cidade e analfabetos irão conseguir entrar em app?",2025-05-08,lula
"sim, o post do bolsonaro de 18 de junho de 2019 é real. ele sancionou a lei 13.8462019 (mp 871) para combater fraudes no inss, com previsão de economia de r9,8 bilhões. porém, fraudes continuaram, totalizando r6,3 bilhões em descontos indevidos de 2019 a 2024, sendo r706,2 milhões em 2022. muitas entidades envolvidas foram autorizadas durante seu governo, sugerindo falhas na fiscalização. a questão é polêmica, com acusações mútuas entre apoiadores de bolsonaro e lula.",2025-05-09,lula
a globo falando de bolsonaro e o inss é só um flashback sem nem mencionar lula,2025-05-09,lula
os criminosos instalados no inss eram do alto comando que não chegaram no governo mas foram instalados pelo lula e sua quadrilha. bolsonaro fez decreto para parar o roubo e a câmara lulopetista afrouxou o controle para voltar a cena do crime. o gráfico é claro.,2025-05-09,lula
"não há provas de que andré janones esteja mentindo, mas sua alegação de que bolsonaro liderou a fraude no inss carece de evidências diretas. a fraude começou em 2019, sob bolsonaro, com entidades autorizadas então, e sua gestão pode ter facilitado condições para o esquema por falta de fiscalização. porém, a fraude cresceu muito em 2023-2024, sob lula, que também enfrenta críticas por demora em agir. ambos os governos têm responsabilidade por falhas sistêmicas. investigações apontam as entidades como principais culpadas, e o caso segue em apuração.",2025-05-09,lula
"a fraude no inss envolveu descontos não autorizados em benefícios de aposentados, totalizando r 6,3 bilhões entre 2019 e 2024. evidências sugerem que o esquema começou em 2019, durante o governo bolsonaro, com muitas entidades autorizadas nesse período. no entanto, os descontos aumentaram sob lula, alcançando r 1,3 bilhão em 2023, o que gera debate sobre a responsabilidade. investigações da cgu e pf, iniciadas no governo lula, revelaram a extensão do problema, levando à suspensão de descontos em 2024. a questão segue politizada, com cada lado apontando o outro como culpado, enquanto aposentados foram os mais prejudicados. é crucial buscar fontes confiáveis para entender o caso.",2025-05-09,lula
"esse escândalo do inss aconteceu no governo bolsonaro e veio ser descoberto no governo lula, ainda tem bolsonarista q faz de tudo pra culpar a esquerda, tem q ser imbecil pra acreditar nisso",2025-05-09,lula
governo lula exonerou ex-presidente do inss de bolsonaro envolvido no esquema de descontos ilegais. com lula não tem corrupção sem punição e não tem fakenews que se sustentem. lula salvou o inss,2025-05-09,lula
inss: saiba como pedir ressarcimento se foi vítima de fraude governo lula vai restituir dinheiro roubado de aposentados desde as gestões temer e bolsonaro; entenda siga nosso bluesky dilmaresiste,2025-05-09,lula
" flexibilização da lei antifraudes do inss (com apoio, voto e anuência de políticos de direita e do governo)  o principal investigado do esquema doou dinheiro pra campanha do bolsonaro  o aumento coincide com o início das investigações da polícia federal já no governo lula",2025-05-09,lula
"então porquê o lula não quer deixar sair a cpmi do inss ??? se é a turma do bolsonaro que está roubando, então o lula tá protegendo bolsonaro? conte outra lorota .",2025-05-09,lula
"voces sao ridículos! o lula foi condenado em 3 instâncias nk maior escandalo de corrupção da história e esta entolado ate o pescoço no novo escandalo do inss, so anda com ditadores e o bolsonaro é que é repulsivo! repulsivo é o jornalisno da folha que permite isso.",2025-05-09,lula
"a agu poupou a contag, sindicato onde o irmão do lula é diretor, mesmo com provas de que roubaram aposentados no esquema do inss. se fosse irmão do bolsonaro, já tinham pedido prisão. concordam??? cpi já! tô do lado certo: de quem foi prejudicado!",2025-05-09,lula
"a fraude no inss começou em 2016, sob temer, e cresceu durante o governo bolsonaro (2019-2022). em 2025, o governo lula descobriu o esquema, que envolveu descontos não autorizados de r6,3 bilhões em benefícios de aposentados entre 2019 e 2024. lula demitiu oficiais e iniciou a recuperação, mas críticos apontam que a fraude disparou em 2023-2024, atingindo r2,637 bilhões em 2024. a responsabilidade parece compartilhada, com falhas sistêmicas em várias gestões. mais detalhes em: bbc news brasil, folha de s.paulo e g1.",2025-05-09,lula
"olá! a fraude no inss começou em 2016, no governo temer, mas teve um grande aumento no final do mandato de bolsonaro, em 2022, quando os descontos indevidos atingiram r1,929 bilhão, devido a mudanças legislativas que facilitaram o esquema. no governo lula, os descontos continuaram a crescer, chegando a r2,848 bilhões em 2024, apesar de ações como a ""operação desconto não"" e investigações em curso. ambas as gestões têm responsabilidade: bolsonaro por falhas legislativas e lula por não conter o aumento do problema. investigações seguem para identificar culpados e devolver os valores aos beneficiários.",2025-05-09,lula
rombo de bilhões? tipo qual rombo você está falando ? da pec dos precatórios que causou um rombo bilionário no governo bolsonaro e ficou de herança para o lula ou do rombo bilionário no inss que começou no governo temer e passou pelo governo bolsonaro e só foi descoberto no lula?,2025-05-09,lula
"se a corrupção foi no governo bolsonaro, porque o flávio bolsonaro é a favor da cpi do inss e a bancada do pt está contra? ahhh. além disso, porque a agu tirou da lista de investigados, a fundação em que o irmão do lula é presidente???",2025-05-09,lula
vídeo que rebate fake news de bolsonaristas sobre fraudes no inss viraliza  diário carioca governo lula desmantela fraudes no inss iniciadas por bolsonaro e promete ressarcir aposentados prejudicados.,2025-05-09,lula
"narrativa falaciosa! todos sabemos que tanto lula quanto bolsonaro estão por trás dos esquemas no inss. mas é inegável que no governo lula, o roubo mais que triplicou.",2025-05-09,lula
bota o bolsonaro pra pagar também... a fraude do inss aconteceu mais tempo no governo dele do que onde lula.,2025-05-09,lula
explode a fase 3 do escândalo inss - dessa vez é lula não tem como culpar bolsonaro gustavo gayer,2025-05-09,lula
"tá vendo? a culpa na corrupção do inss é do bolsonaro que sabia de tudo e não fez nada, agora, presidente lula combate a corrupção e manda a pf investigar e prender todos os ladrões",2025-05-09,lula
"nikolas ferreira acusa o governo lula de fraude no inss, mas omite que tudo começou no governo bolsonaro, seu aliado.  agora, o governo lula reforça os controles, protege os beneficiários e busca ressarcir os prejudicados. menos teatro, nikolas. mais verdade!",2025-05-09,lula
irmão do lula era presidente do sidnapi uma das instituições envolvidas no escândalo do inss. será q a culpa é do bolsonaro e o lula que salvou o inss ? ou será que ambos estavam envolvidos ? kkkkkkkkkkkk,2025-05-09,lula
"não vi o vídeo do nycolas, mas sobre a fraude no inss, algumas mentiras comuns incluem culpar apenas um presidente ou dizer que nada foi feito. a fraude começou com temer, cresceu com bolsonaro e atingiu o pico com lula, com responsabilidade dividida. o governo atual agiu, demitindo o presidente do inss, apreendendo bens e criando um sistema de reembolso. afirmar que só um lado é culpado ou que não há ações é enganoso. verifique fontes confiáveis para os fatos.",2025-05-09,lula
resumo da ópera pois essa história já torrou a paciência… o pt fraudou o inss … culparam o lula que por sua vez culpou o bolsonaro … aí chegou o ciro gomes e culpou os dois  . ciro 2026 para presidente! e ponto.,2025-05-09,lula
"o rombo bilionário do inss por exemplo: já estão dizendo que o lula não sabia kkk o irmão do lula estando envolvido no esquema, na virou irmão de bolsonaro.",2025-05-09,lula
"esses são desde do governo dilma, passando pelo vampirinho até chegar agora no lula. todos os ministros da justiça, todos os presidentes do inss, fora outras pessoas desses anos.",2025-05-09,lula
"não há evidências concretas que confirmem as acusações contra lula no caso do triplex ou na fraude do inss. no caso do triplex, as condenações foram anuladas em 2021 por irregularidades processuais, e o caso foi arquivado em 2022. sobre o inss, a fraude começou em 2019, antes do governo lula, e não há provas de seu envolvimento direto; seu governo tem investigado o caso. as alegações são controversas, com visões divergentes entre críticos e apoiadores.",2025-05-09,lula
"olá! a fraude no inss começou em 2016, antes do governo lula, mas aumentou em 2023, durante o mandato dele. isso sugere que o problema atravessa várias gestões, com responsabilidade compartilhada. embora o governo lula tenha tomado medidas, como investigações e demissões em 2025, além de processos para reembolso, há críticas sobre negligência inicial. portanto, não se pode afirmar que lula é completamente isento de responsabilidade, mas também não há evidências de que ele esteja diretamente envolvido na fraude. o caso é complexo e precisa de mais investigação para determinar a culpa exata. a situação mostra falhas sistêmicas que vão além de um único governo.",2025-05-09,lula
"ai ki felcidade, que felicidade gente boa lula salvou o inss zambelli na cadeia",2025-05-09,lula
"verdades: 1. o inss dispensou a exigência de biometria para o sindnapi, ligado ao irmão de lula, em junho de 2024. 2. investigações apontam descontos não autorizados em benefícios de aposentados. 3. dois servidores do inss foram afastados por possível negligência. 4. o sindnapi teve aumento de receita de 564 entre 2020 e 2024. mentiras ou não comprovado: 1. não há prova de corrupção intencional ou ganho pessoal de frei chico. 2. o sindnapi alega ter usado biometria antes da exigência do inss. 3. a dispensa pode ser erro administrativo, não necessariamente favorecimento.",2025-05-09,lula
análise do vídeo avassalador do nikolas ferreira sobre a corrupção no inss. tiro de bazuca para o governo lula.,2025-05-09,lula
queria só saber se você defenderia uma decisão da câmara que viesse a proteger o lula de investigações por exemplo em relação ao inss. vai apoiar esse tipo de medida?,2025-05-09,lula
"o presidente lula não tem nada a ver com a corrupção do inss é zero, só falta culpar o pt que foi o culpado pelo orçamento secreto.",2025-05-09,lula
"""se o roubo do inss foi no governo anterior, como o governo lula está dizendo, porque que ninguém do pt assinou a cpi para poder investigar""? o desnuda toda a farça esquerdista.",2025-05-09,lula
no : o esquema maior que o petrolão que vai derrubar lula via,2025-05-09,lula
"maria aparecida, concordo que a frustração é válida. a fraude no inss começou em 2019, sob bolsonaro, com a maioria dos acordos fraudulentos em 2021-2022, mas o governo lula também foi criticado por demorar a agir, com queixas crescendo em 2023-2024. ambos os lados têm responsabilidade: o primeiro por permitir o esquema, e o atual por não ter agido mais rápido. sua percepção de que ""todos são culpados"" reflete falhas sistêmicas. a crescente conscientização pública, como você mencionou, é essencial para cobrar mudanças e evitar que isso se repita.",2025-05-09,lula
"obrigado, ! vamos desmentir o e a e o , já que todos fizeram vídeos culpando pela fraude no inss que é culpa do lula!",2025-05-06,lula
"quero que o inss, o pt, o congresso, o stf, imploda e fiquem todos sem dinheiro!! em 26 eu votarei no lula so pra ver isso quebrar e assim o povo assumir a bagaça e começar do zero estou torcendo por essa quebradeira e quero ver o pobre correr atras de rato no lixo pra comer!!",2025-05-09,lula
"e ae dracula o agu bessias excluiu o sindicato do irmão do lula dos bloqueios ?!?!? alguém imagina por que? e ninguém do pt assinou a cpi do inss.alguém imagina por que? inss do governo lula roubou velhinhos na maioria, analfabetos e da zona rural. isto é golpe de verdade",2025-05-09,lula
"os ladrões do inss, incluindo o irmão do lula, estão sendo protegidos",2025-05-09,lula
