mensagem,data,aspecto
"acredito que e possam ter o raciocínio um pouquinho lento. explique à eles em português claro, quando começou o esquema de corrupção do inss, e por quais motivos, no governo do jair messias bolsonaro, não foi investigado e não foi deflagrado.",2025-05-04,bolsonaro
será pq as fraudes no inss não foram investigadas nos 4 anos do governo bolsonaro?,2025-05-04,bolsonaro
"a senadora eliziane gama (psd-ma) liderou a articulação que eliminou, em 2019, a mp 87119, convertida em lei, de jair bolsonaro, que estabelecia um conjunto de ações para coibir fraudes no inss, mas o cn revogou a lei, facilitando a ação de golpistas.",2025-05-04,bolsonaro
"a fraude do inss começou 2019, e bolsonaro prometeu que iria continuar fazendo descontos de 25 em 2023",2025-05-04,bolsonaro
"olha o bolsonaro aí fazendo escola de corrupção kakakkakakakakakakakakajkaa comecou no governo bolsonaro, seu gado",2025-05-04,bolsonaro
" alerta! bolsonaristas estão divulgando a lei que bolsonaro sancionou sobre o combate as fraudes no inss, justificando o não envolvimento do seu governo no esquemade descontos indevidos...mas, a verdade é essa que explico esse argumento é o que os bolsonaristas estão usando para justificar o não envolvimento do governo bolsonaro na corrupção. a mp que ele criou era sobre revisão das aposentadorias e outros benefícios, auxílio reclusão , e perícia médica. bolsonaro ia cortar aposentadorias e benefícios bpc para os idosos, para isso ele colocou 7000 militares sanguessugas para prejudicar o povo brasileiro, não tem nada a ver sobre o escândalo de descontos indevidos, essa corrupção que se estabeleceu no governo dele. o governo bolsonaro passou a dificultar a concessão de benefícios e aposentadorias, cancelou muitos benefícios, e aumentou a fila do inss, daí as entidades ligadas a oposição pressionaram o congresso para modificar partes da medida provisória, mas mesmo assim, o povo continuou sendo prejudicado. paulo guedes e bolsonaro tinham o objetivo de acabar com as aposentadorias ao longo do governo, se ele tivesse sido reeleito, seria o caos para o pobre trabalhador...",2025-05-04,bolsonaro
"até o sabe a verdade, enqto outros tentam jogar nas costas do bolsonaro, o roubo do inss kkkkk",2025-05-04,bolsonaro
"se houver uma cpi do inss, como quer a extrema-direita, bolsonaro poderá ser responsabilizado, pois, no governo dele, as fraudes já estavam acontecendo.",2025-05-05,bolsonaro
no governo do ladrão do bolsonaro esse ladrão do inss vocês defendem ne burros da direita.,2025-05-05,bolsonaro
"meu deus… a coisa só cresce!  oh povinho da treva esse… tudo tão errado e torto, tão distante de suas falas em deus!!!  bolsonaro envolvido na fraude do inssgilmar e pf barram anistiadeputa... via",2025-05-05,bolsonaro
"urgente: 7 entidades envolvidas no escândalo de corrupção do inss tiveram convênios assinados durante o governo bolsonaro. ministro bolsonarista da previdência, que deveria investigar, recebeu r 60 mil de um dos acusados da roubalheira e não investigou o esquema. iiiii!!!!",2025-05-05,bolsonaro
"muito sério! vi os posts dele do insta e do x. atuante no governo bolsonaro, curiosamente com o no poder, não existem mais erros. não deu um pio sobre a fraude do inss, uma pena, não devemos ter políticos de estimação.",2025-05-05,bolsonaro
nikolas quem é i careca do inss que os militantes da esquerda estão colocando na conta do bolsonaro. procura saber..,2025-05-05,bolsonaro
"se foi culpa do bolsonaro tá fácil, pede a cpmi do inss, essa eu quero ver!",2025-05-05,bolsonaro
foi bolsonaro,2025-05-05,bolsonaro
eis o pt derrubando a medida que bolsonaro editou em 2019 para barrar a roubalheira no inss.,2025-05-05,bolsonaro
"oba! queremos saber pq nos governos temer e bolsonaro nada foi feito, ja que o roubo acontece desde 2016. queremos saber mais sobre o bolsonarista ""careca do inss"" e seu parça, indicado ao inss por bolsonaro.",2025-05-05,bolsonaro
"se a culpa é do bolsonaro, por que os esquerdalhas estão lutando contra a cpmi do inss?",2025-05-05,bolsonaro
congresso revogou lei antifraude de bolsonaro que barrava esquema bilionário no inss,2025-05-05,bolsonaro
"então sete dos nove convênios suspeitos pela fraude no inss foram assinados no governo bolsonaro. ele mesmo, que empurrava corrupção para debaixo do tapete. e ainda há quem diga que não tem culpa de nada.",2025-05-05,bolsonaro
bolsonaro tentou blindar o inss. a esquerda foi contra.,2025-05-05,bolsonaro
"senador vamos fazer o seguinte, vamos ferrar o bolsonaro, pede a cpmi do inss, mostra que vc é o cara!!! vai lá senador mostra a sua grandeza, simples assim.",2025-05-05,bolsonaro
sem anistia bolsonaro roubou o inss,2025-05-05,bolsonaro
"poderia me informar quais sindicatos, no brasil, apoiam a direita ou a extrema direita? dentre os sindicatos que estao envolvidos na fraude do inss, quais apoiaram bolsonaro?",2025-05-05,bolsonaro
"se o globo tá postando sem nenhum ""mas"", com semiótica favorável a bolsonaro, pode crer que é cortina de fumaça. não me surpreenderia que tenha sido brifado para tirar o foco do roubo dos aposentados no inss.",2025-05-05,bolsonaro
"uai foi ou não o bolsonaro que roubou o inss, pq não parece q foi ele igual a esquerda disse.",2025-05-05,bolsonaro
"em outro trecho da entrevista, o senador rogério marinho fala sobre a mp87119, sancionada durante o governo bolsonaro, que estabelecia uma série de ações para coibir as fraudes no inss.",2025-05-05,bolsonaro
"bastou o escândalo do inss chegar em temer, bolsonaro e tarcísio que os jornalões sumiram com as manchetes sobre o tema",2025-05-05,bolsonaro
"as hipocrisias da leitoa hipócrita. bolsonaro , determinou , em 2019 , investigações no inss. desinformação do pix generoso.",2025-05-05,bolsonaro
"90bi, vão fazer o que agora ? culpar e prender bolsonaro ? com falsas acusações? a casa caiu o bebum ferrou o inss de vez",2025-05-05,bolsonaro
"bolsonaro foi o único que realmente se preocupou nesse caso! gostando você ou não, vale notar que fraudes no inss são um problema crônico, ocorrendo em diferentes governos, e envolvem desde máfias locais até falhas estruturais na fiscalização.",2025-05-05,bolsonaro
"... o caso do inss que o está metido até o pescoço. o irmão do ladrão (frei chico) foi até carlos lupi em 300123 pedir afrouxamento da mp do bolsonaro que continha essas fraudes, após esse dia a fraude subiu 1050 em relação ao período de bolsonaro...",2025-05-05,bolsonaro
"quanto mais investigam bolsonaro, mais crimes do pt aparecem. rombo de 90 bilhões do inss. acredito eu que isso é só a ponta do iceberg.",2025-05-05,bolsonaro
"prender inocente sem crime e especialidade do stf...porque ate o momento o stf não se posicionou a fraude inss??? roubaram pobres e vulneráveis e diabólico, covardes quem sao os genocidas??? nao deu nem mil hs para explicar presidente bolsonaro avisou",2025-05-05,bolsonaro
se fosse no governo bolsonaro essas fraudes do inss como a esquerda e a globo estaria eim?,2025-05-05,bolsonaro
"e pq o pessoal da esquerda não votou para cpi do inss já que o bolsonaro tá envolvido, deixa de ser babão de corrupto!",2025-05-05,bolsonaro
"bolsonaro, paulo guedes, onix lorenzoni, rogério marinho, todos juntos no inss..pqp!!",2025-05-05,bolsonaro
"-a medida provisória assinada pelo então presidente jair bolsonaro em 18 de janeiro de 2019 tinha como objetivo combater fraudes nos benefícios pagos pelo inss. -a mp alterava regras de concessão de benefícios como auxílio-reclusão, pensão por morte e aposentadoria rural, além de prever a revisão de benefícios com indícios de irregularidade. -o governo estimava uma economia de r 9,8 bilhões no primeiro ano de implementação. entre as principais mudanças estavam: -auxílio-reclusão: exigência de um mínimo de 24 meses de contribuição para concessão do benefício e restrição apenas para dependentes de presos em regime fechado. -pensão por morte: necessidade de comprovação documental para reconhecimento de união estável ou dependência econômica. -aposentadoria rural: criação de um cadastro de segurados especiais para comprovação do tempo de contribuição, eliminando documentos validados por sindicatos. -a mp foi posteriormente aprovada pela câmara dos deputados em maio de 2019 e seguiu para análise do senado. -a medida provisória foi aprovada pelo senado em 3 de junho de 2019, com 55 votos favoráveis e 12 contrários. -o texto foi convertido no projeto de lei de conversão (plv) 112019 e seguiu para sanção presidencial. -entre as principais medidas, estavam a criação de um programa de revisão de benefícios previdenciários e a exigência de cadastro para trabalhadores rurais. -nota: questiono a nobre jornalista, se tinha conhecimento dessa normativa legal, para combater desvios no inss? -caso tenha, mentiu. -se não tinha errou, ao não pesquisar, investigar e após, informar corretamente.",2025-05-05,bolsonaro
"até o momento stf nao se posicionou sobre a fraude do inss porque??? vítimas ,pobres e vulneráveis diabólicos,monstruoso,covardes os culpados tem que ser presos imediatamente e obrigados a devolver cada centavos com juros e correção presidente bolsonaro avisou",2025-05-05,bolsonaro
bolsonaro tem haver com o roubo do inss?,2025-05-05,bolsonaro
pede para a te explicar qual foi a lei criada por bolsonaro em 2019 para impedir a fraude no inss e o que o congresso fez com essa lei em 2022.,2025-05-05,bolsonaro
"ei, a fraude bilionária no inss, investigada na operação sem desconto, começou em 2019, durante o governo bolsonaro, com perdas de r6,3 bilhões até 2024. houve fraudes menores em 2016, sob temer, mas com impacto bem menor, cerca de r4 milhões. a escala e a atenção nacional do escândalo atual apontam para 2019 como o início principal.",2025-05-05,bolsonaro
"bolsonaro pai da fraude do inss,onix lorenzoni deve explicações, cadê vc homem tatuado?",2025-05-05,bolsonaro
"alexandre guimarães, ex-diretor de governança, planejamento e inovação do inss no governo bolsonaro. ele recebeu diretamente de antunes r 313 mil.",2025-05-05,bolsonaro
exato! vamos abrir a cpi do inss e mostrar que esse bolsonaro e sua turma são uns bandidos canalhas.,2025-05-05,bolsonaro
trabalhei pra central 135 do inss e posso afirmar que esses roubos são desde a época do bolsonaro,2025-05-05,bolsonaro
", , , , , , , vocês tem que apoiar e buscar as assinaturas pra cpi do inss!! sete de nove convênios envolvidos na fraude do inss foram assinados sob bolsonaro",2025-05-05,bolsonaro
"de 9 instituições investigadas na fraude do inss, 7 foram criadas no governo bolsonaro e uma doação dessas empresas foi feita para a campanha do ex ministro do bolsonaro onix lorenzone.",2025-05-05,bolsonaro
"se o esquema começou no governo bolsonaro, por que ninguém do pt assinou a cpi do inss? eles estão com medo do que ? kkk",2025-05-05,bolsonaro
"o rafael glânde já ta puxando o coro pró golpe e não tem nem idéia que essa bomba cai no colo do falso mito dele... 7 dos 9 consórcios do escandalo do inss foram indicados por bolsonaro, bobinho.",2025-05-05,bolsonaro
"já que a culpa é de bolsonaro, assina a cpi do inss, .",2025-05-05,bolsonaro
"com bolsonaro e sua quadrilha, a fralde no inss teria 100 anos de sigilo.",2025-05-05,bolsonaro
"quando você achar que o roubo do inss é culpa do bolsonaro, mostre esse vídeo a ele.",2025-05-05,bolsonaro
"no governo bolsonaro os brasileiros sabiam toda capivara dos ministros, agora só sabem q tem rombo no inss e viagens infinitas para canja e sua turma",2025-05-05,bolsonaro
"pode isso... "" deputado bolsoninion está acusando a janja de envolvimento no esquema do inss, que começou no governo bolsonaro e beneficiou ministros do bolsonaro!!""",2025-05-05,bolsonaro
o presidente jair bolsonaro já havia avisado há muito tempo sobre essa corrupção feita no inss. mas o que aconteceu? o congresso revogou a lei do bolsonaro contra as fraudes no inss,2025-05-05,bolsonaro
bolsonaro roubou o inss bolsonaro a conta é sua,2025-05-05,bolsonaro
essa cpi vai ser muito boa. porquê tudo mostra que foi o desgoverno bolsonaro que causou o rombo.,2025-05-05,bolsonaro
"começou em 2016, bolsonaro tentou criar pl para dificultar o rombo e advinha qual partido não deixou ser aprovada? o seu.",2025-05-05,bolsonaro
"esse filho da puta eh tao covarde que o déficit do inss é um problema antigo, começou com bolsonaro. o rombo já existia antes desse governo, especificamente em 2019-2022 com causas estruturais como envelhecimento populacional e descontos ilegais feito no governo do bolsonaro",2025-05-05,bolsonaro
"cadê aqueles filhas das pautas do stf , do congresso e aqueles canalhas da imprensa vendida , que ficaram por 4 anos do governo bolsonaro, procurando por pêlo em ovo e não encontraram nada ? e agora , vão pedir o impeachment do chefe desses golpistas do inss ? 90 bilhões !!!",2025-05-05,bolsonaro
"mas, na época, os jornais deram algo diferente: a chefia do inss tinha sido uma moeda de troca entre os partidos pra garantir apoio à candidatura do haddad em são paulo. e, claro, como as investigações atuais mostram, a sacanagem agora investigada começou no governo bolsonaro…",2025-05-06,bolsonaro
bolsonaro questiona porque a esquerda não assina o pedido de abertura de no congresso para investigar a corrupção no imagens: siga ! ,2025-05-06,bolsonaro
"escândalo das fraudes no inss perceberam que toda vez que a extrema esquerda acusa bolsonaro de algum crime, sempre quando investigam , lá está o pt e seus puxadinhos no local do crime e acabam com a investigação ?",2025-05-06,bolsonaro
"legal da sua parte não citar todo o envolvimento do governo bolsonaro no caso. como por exemplo, colocar 7 mil militares no inss. a esquerda e a direita, só sabem roubar, burro quem defende um dos lados. velho ta ficando eu deste teatrinho.",2025-05-06,bolsonaro
existe alguma possibilidade da culpa do rombo do inss ser do bolsonaro?,2025-05-06,bolsonaro
"as fraudes no inss, envolvendo descontos não autorizados, começaram em 2016, durante o governo temer, segundo relatórios. o governo bolsonaro, em 2019, criou a medida provisória 871, exigindo autorização explícita e revalidação anual para descontos, mas essa lei foi revogada pelo congresso em 2022, ainda na sua gestão, o que pode ter facilitado a continuidade das fraudes. as fraudes persistiram até pelo menos 2024, com investigações apontando r6,3 bilhões em descontos entre 2019 e 2024, nem todos irregulares. o debate político atribui responsabilidades a diferentes gestões, mas os esforços de bolsonaro tiveram impacto limitado pela revogação da lei.",2025-05-06,bolsonaro
"fico pasmo com a cara de pau dos bolsominions, falando sobre o escândalo do inss e ignorando totalmente o fato de que tudo começou em 2019, no governo bolsonaro. porra, esse povo é completamente maluco, internem com urgência!!!",2025-05-06,bolsonaro
"deputado nikolas ferreira fala sobre o escândalo do inss e o roubo dos aposentados e pensionistas. além de expor os crimes, ele deixa claro que jair bolsonaro tentou impedir os descontos, mas a esquerda lutou pela manutenção, o que permitiu a explosão de descontos ilegais.",2025-05-06,bolsonaro
"é grok, definitivamente seu banco d dados está corrompido tem nada d intacto já até mudou parte do q escreveu anteriormente definitivamente pareces parcial e tenta manipular p um lado do debate, nem precisamos falar qual! bolsonaro tentou fazer pente fino no inss você sabe disso",2025-05-06,bolsonaro
"o seu analfabeto do klr, por acaso vc sabia que o bolsonaro criou uma lei que justamente protegia esse roubo de acontecer (medida provisória n 871 de 18 de janeiro de 2019), e adivinha só, em 2022 essa medida foi revogada pelo pt, e em 2023, aconteceu o ápice do roubo do inss",2025-05-06,bolsonaro
é verdade que no governo bolsonaro ele tentou aprovar a medida provisória número 871 de 18 de janeiro de 2019 justamente para analisar irregularidades no inss e que a esquerda votou contra?,2025-05-06,bolsonaro
"a quadrilha petista é viciada em roubar,ficaram tão desesperados q bolsonaro fez a mp 871, que combatia a fraude do inss em 2019,tanto q em 2022 deram o jeito derribar a lei,afrojando para instalar o rouba mais fácil.bando de corruptos.",2025-05-06,bolsonaro
cadê o dinheiro que o bandido do bolsonaro roubou do inss ele ja devolveu burros da direita.,2025-05-06,bolsonaro
"stf lança todo seu abuso de poder contra bolsonaro e seus apoiadores por um crime que não ocorreu, enquanto silencia sobre a roubalheira dos sindicatos contra os aposentados no inss, sobre o golpe financeiro do banco master. casos que envolvem ex-ministro dessa corte ptista.",2025-05-06,bolsonaro
calando a boca de bolsonaristas sete (07) em cada nove (09) convênios envolvidos na fraude do inss foram assinados no período em que o bolsonaro era presidente esclarece quem realmente é o ladrão da história?,2025-05-06,bolsonaro
"o crime que cometeram no inss se fosse no gov bolsonaro, a rede bobo estaria falando o tempo todo, mas como é nesse gov desgraçado, o que eles fazem?",2025-05-06,bolsonaro
"porque a esquerda não quer a cpi do inss ? a cpi não seria pra descobrir quem roubou os aposentados no governo bolsonaro ! já que a esquerda culpa o governo bolsonaro , porque você não quer a cpi !",2025-05-06,bolsonaro
ja acionaram a tropa digital pra colocar a culpa da corrupção do inss em bolsonaro... eles não dormem no ponto,2025-05-06,bolsonaro
"corrupção na previdência só foi descoberta porque venceu as eleições, se fosse bolsonaro o delegado da pf teria sido trocados e o processo levaria 100 anos de sigilo!",2025-05-06,bolsonaro
"caro senhor, pare de querer culpar o bolsonaro. está mais claro que a luz do dia, que o seu presidente abriu a porteira do inss... ponto final.",2025-05-06,bolsonaro
" nenhum deputado do pt votou a favor da cpi do inss para investigar e punir os responsáveis pelo roubo dos aposentados. nenhum!  por que será?  seria uma grande oportunidade para punir bolsonaro, não é verdade, francisco? ",2025-05-06,bolsonaro
informe-se melhor e veja que bolsonaro tentou sim e emitiu uma medida provisória para investigar essas fraudes no inss porém o congresso não tomou providências e deixou a medida caducar,2025-05-06,bolsonaro
"a polícia federal, durante o governo bolsonaro, tomou algumas ações contra fraudes no inss, como suspender quatro entidades em 2019. no entanto, as medidas foram insuficientes, e as fraudes cresceram, atingindo r706 milhões em 2022. críticos apontam falta de fiscalização e possíveis negligências políticas, enquanto defensores destacam a complexidade do esquema e outras prioridades, como a pandemia. o problema, iniciado em 2016 e agravado até 2024, sugere responsabilidade compartilhada entre gestões.",2025-05-06,bolsonaro
a mesma esquerda que acusa bolsonaro pelo escândalo do inss é a que não quer assinar a cpmi que o investiga. algo errado não está certo.,2025-05-06,bolsonaro
assumam a merda de vcs desde 2006 o inss vem sendo usado pra desviar dinheiro dos beneficiários. o bolsonaro colocou fim na festa e o cn favoreceu a bandidagem,2025-05-06,bolsonaro
"além do seu queridinho bolsonaro (que jaja vai pra prisão) ter feito uma certa vista grossa para toda essa polêmica do inss, ele foi responsável por boa parte das mortes pela covid-19, pois se recusou a comprar vacinas em diversas oportunidades e tentou dar um golpe no país...",2025-05-06,bolsonaro
"xico, se esse escândalo compromete o bolsonaro, por que a direita tá eufórica para que a oposição assinem logo a cpmi do inss? até os mais extrema direita (flávio bolsonaro já assinou..) o que a cpmi pode revelar de tão interessante para a direita?",2025-05-06,bolsonaro
"diante dos relatos constantes de prejuízos para aposentados e pensionistas, em junho 2019, o então presidente jair bolsonaro (pl) sancionou a medida provisória (mp) 8712019, que coibia fraudes nos benefícios do inss.",2025-05-06,bolsonaro
"o bolsonaro ajudou a intensificar o o desconto do inss cancelando o mesmo, é isso? kk",2025-05-06,bolsonaro
"é por isso que o pt vai assinar para a cpi do inss? não... péra...  o pt não vai assinar porra nenhuma, né? se já votou contra a lei que o bolsonaro fez quando descobriu a prezada roubando lá em 2019, vai assinar por quê, agora?",2025-05-06,bolsonaro
"zaratini um dos poπcos mais sebosos da política. o cn fez um acordão e derrubou a mp 871 de 2019, criada por bolsonaro, que obrigava as entidades a comprovarem a concordância dos aposentados com os descontos do benefício. o petista rouba e mente",2025-05-06,bolsonaro
coloca lá que começou no governo bolsonaro,2025-05-06,bolsonaro
cadê o vídeo do nicolas sobre o inss que ele prometeu será que ele viu que tinha muitas pessoas ligadas ao ex-governo jair bolsonaro por isso que ele não fez? dia das mulheres passou porque não teve peruca esse ano?,2025-05-06,bolsonaro
"ahh, agora tudo faz sentido… o careca do inss era tão engajado que até doou pra campanha do bolsonaro. realmente, patriotismo é dividir a propina com planilha e tudo. golpe de mestre!",2025-05-06,bolsonaro
corrupção no inss começou no governo bolsonaro veja como funcionava o golpe revelado!,2025-05-06,bolsonaro
"p além de chamadas sensacionalistas q tentam passar o pano p o centrão e o pt, leia os textos. tire a venda. bolsonaro emitiu uma mp que previa validação anula, e o congresso (centrão e centrais sindicais do pt) ampliou o prazo c lobby no congresso",2025-05-06,bolsonaro
"a investigação de fraudes no inss, iniciada sob o governo bolsonaro em 2019 e supostamente impulsionada por uma norma de sua gestão, pode se tornar desfavorável ao bolsonarismo, expondo irregularidades ocorridas durante seu mandato.",2025-05-06,bolsonaro
urgente! sete (7) de um total de nove (9) convênios envolvidos na fraude do inss foram assinados no governo bolsonaro! vergonha!,2025-05-06,bolsonaro
careca do inss o principal operador do esquema vcs lembram pra quem ele doou 1 milão nas eleições foi para o bolsonaro,2025-05-06,bolsonaro
"o presidente que editou uma medida provisória estabelecendo maior rigor no controle de fraudes no inss foi jair bolsonaro. em janeiro de 2019, ele assinou a medida provisória 871, que foi posteriormente convertida na lei 13.8462019. essa mp instituiu o programa especial para...",2025-05-06,bolsonaro
"meus caros, começou tudo no governo bolsonaro, como esse governo e correto , então aumentaram os associados , o careca do inss e bolsonarista, veja bem, só tem bandido",2025-05-06,bolsonaro
imagina se fosse o irmão do bolsonaro que tivesse envolvido no esquema dos sindicatos do inss?,2025-05-06,bolsonaro
"ainda tem coragem de perguntar ? ladrao , corrupto, safado , essa última do inss querendo culpar bolsonaro foi a gota dágua , só engana os militontos mesmo . e a mídia é o judiciário caladinhos . podridão esse país .",2025-05-06,bolsonaro
kkkkk e piada vc e asno ou faz de conta. bolsonaro sanciou uma mp para cessar as fraudes no inss sendo derrubada pelo pt e sua corja. e ridículo falar essas asneiras,2025-05-06,bolsonaro
"ressarcimento será automático e via benefício, diz presidente do inss sera que o bandido ladrão do inss o bolsonaro vai devolver o dinheiro roubado do inss aos brasileiros que ele roubou.",2025-05-06,bolsonaro
"cadê o flávio bolsonaro, eduardo bolsonaro, jair bolsonaro e o enviado de donald trump com as grandes sanções a alexandre de moraes e stf? balela! só quem paga o preço é o pobre. tanto com injustiças como também com o roubo dos aposentados do inss, que também não dará em nada.",2025-05-06,bolsonaro
a esquerda come bosta e evacoan vermes um bando de doentes mentais negan as evidências só faltam falar agora que o escândalo do inss e um plano de bolsonaro pra derrubar o ladrão kkk talvez bolsonaro tramou tudo com o ladrão mais velho o tal do frei chico,2025-05-06,bolsonaro
"se investigar direito, é bem capaz dele e a família terem participação maior nisso tudo... sete de nove convênios envolvidos na fraude do inss foram assinados sob bolsonaro",2025-05-06,bolsonaro
por que será que a direita bolsonarista não quer a cpi do inss? será que é porque o esquema começou no governo de bolsonaro?,2025-05-06,bolsonaro
bolsonaro ladrão de aposentados! fraude do inss: sete de nove convênios envolvidos foram assinados no governo bolsonaro. e quem era o ministro?,2025-05-06,bolsonaro
fraude no inss começou com bolsonaro,2025-05-06,bolsonaro
"é q c puxar vai saber q essa gestão do inss foi escolhida por bolsonaro, aí tá todos bandidos caladinhos.",2025-05-06,bolsonaro
"vai estudar a lei antifraude do inss de 2019 à qual você se refere é a lei nº 13.8462019, originada da medida provisória 8712019, proposta pelo governo de jair bolsonaro e articulada pelo então secretário rogério marinho. essa legislação instituiu medidas para combater fraudes no sistema previdenciário, incluindo a exigência de revalidação periódica das autorizações para descontos associativos nos benefícios previdenciários. o objetivo era impedir que entidades realizassem descontos sem o consentimento dos beneficiários.",2025-05-06,bolsonaro
pois é. sete entre nove convênios envolvidos na fraude do inss foram assinados na gestão da extrema direita sob bolsonaro.,2025-05-06,bolsonaro
"esse povo é cego mesmo! bolsonaro avisou na campanha que a tempos havia rombo no inss, mas sempre taxando o cara como louco.",2025-05-06,bolsonaro
"o sem noção, essa m#rda toda aconteceu pela incompetencia do lupi e dos presidentes do inss que ele colocou... essa conta não é do pt e começpou no governo bolsonaro",2025-05-06,bolsonaro
corrupção inss começou 2019 gov bolsonaro,2025-05-06,bolsonaro
"não diga! foi mesmo!? foi bolsonaro, que revogou pra que não houvesse fiscalização no inss. e não que não era pra ter fiscalizações. se não ajuda, então não atrapalhe. quem falou isso, foi moro que era ministro do governo dele. e agora!? ",2025-05-06,bolsonaro
"0801 não tem importância, inss nao tem importância impeachment nao tem importância… nada para esse monturo tem importância! ai bolsonaro… olha bem a sua escolha!",2025-05-06,bolsonaro
"com certeza nikolas, se eles falam que os desvios começaram no governo bolsonaro, então eles que deveriam pedir a cpi do inss. se não há corrupção no governo atual, qual o motivo de atrapalhar a cpi?",2025-05-07,bolsonaro
"o stf é muito previsível. nenhum pio, nenhuma palavra sobre o escândalo do roubo aos aposentados do inss, mas receberam hoje a oficial de justiça que foi intimar bolsonaro na uti, pra fazê-la de vítima e emplacar na mídia. bando de fdps militantes petistas.",2025-05-07,bolsonaro
"esse retardado propagandor de fake news e ainda ignorante, esqueci o que roubo do inss ocorre desde 1990, 4 anos do golpista bolsonaro apoiador esse idiota ignorante finge não saber.",2025-05-07,bolsonaro
a globo é tão suja que não vai falar e não vai explicar porque a esquerda que culpa o bolsonaro pela fraude não quer a cpi do inss ??? a cpi não seria pra confirmar a participação do governo bolsonaro na fraude ???? do que a esquerda tem medo ???,2025-05-07,bolsonaro
ricardo salles eh réu por corrupção atoa né ? hahaha sem contar que o esquema do inss começou no governo bolsonaro .,2025-05-07,bolsonaro
mais verdades sobre o roubo do inss. veja o quanto o próprio bolsonaro participou do golpe. você sabia?,2025-05-07,bolsonaro
esquece o bolsonaro e elon musk conta pros petistas do roubo do inss q a quadrilha comunista e irmão do presidiario fizeram ..e quando o moraes começa a pronunciar e vai da 48 hs pra se apresentarem ahhhhh baba ovo,2025-04-18,bolsonaro
"a ""liminar"" mencionada provavelmente se refere à lei 13.8462019 do governo bolsonaro, que exigia revalidação de autorizações de descontos no inss a cada três anos. não há registro de uma liminar judicial específica. a lei foi revogada em 2022 pelo congresso (lei 14.4382022), devido a pressões sindicais, permitindo a continuidade do esquema. o esquema de descontos irregulares começou em 2016 e cresceu em todos os governos, com ações significativas só em 2025. a revogação da lei, e não uma liminar, é o que facilitou a persistência do problema.",2025-05-07,bolsonaro
"então porque o pt barrou a mp do bolsonaro que dificultava as fraudes do inss, seu arrombado?",2025-05-07,bolsonaro
"- pedaladas com programas sociais por fora do orçamento - escândalo banco masters - irregularidades de contas no min. de saúde - escândalo inss com descontos indevidos - escândalo empréstimos consignados - prejuízo nos correios e outros fundos bolsonaro saiu em 22, lembram?",2025-05-07,bolsonaro
"a medida provisória 8712019, editada pelo governo jair bolsonaro para combater fraudes no inss, foi alvo de fortes críticas de partidos como pt, pdt, psb, rede sustentabilidade e cidadania. e depois derrubada no congresso por estes mesmos partidos.",2025-05-07,bolsonaro
"feitos do bolsonaro, pix, cnh pra 10 anos, transposição, 30 aumento da educação, piso salarial enfermeiros, mp que evitava fraude no, inss, títulos de terras 90 pra mulheres, milhões de casas do programa verde e amarelo, lucro na estatatais, superavitnas contas.",2025-05-07,bolsonaro
"ué o escândalo do inss não começou no governo bolsonaro? agora o pt quer defender o bolsonaro, não estou entendendo mais nada.",2025-05-07,bolsonaro
"ué, então assinem a cpi do inss !!! não é culpa do bolsonaro?",2025-05-07,bolsonaro
"a esquerda perdeu a moral. se transformou numa piada , num meme. vergonha o desgoverno implorar aos líderes para não investigar os roubos do inss. e sinceramente se tiver que sobrar pra bolsonaro que sobre.",2025-05-07,bolsonaro
"verdade, bolsonaro liderou o orçamento secreto e hj descobrimos q é, no mínimo, cúmplice do escândalo do inss, já q deixou a roubalheira acontecer mesmo sendo avisado pelo procon! acho q é pq ele e seus aliados recebiam doações dos cabeças do esquema todo!",2025-05-07,bolsonaro
"ah sim, o bolsonaro é o responsável… por isso a gleisi está articulando para travar a cpi do inss… querem proteger o mito! ",2025-05-07,bolsonaro
"lembro quando os bolsonaristas fizeram um inferno para ter a cpi do dia 0801. criatura contra criadores. se foderam e agora tão pedindo anistia. agora de novo com inss. tão agindo como se o alecrim dourado vai passar impune nisso. afinal, 7 convênio de 9, foi sob bolsonaro.",2025-05-07,bolsonaro
"o dona rita, tudo bem a senhora odiar o bolsonaro, faz parte da política, mas não da pra ficar passando pano pra bandido, a senhora tem que pesquisar um pouco mais sobre esses assuntos. rapidinho no google a senhora pesquisa assim: sindinap inss fácil, e tem bastante coisa viu!",2025-05-07,bolsonaro
vcs querem culpar o bolsonaro mas discutam no ar porque os ptralhas não assinaram a cpi do inss. tanto vcs como eles sabem o porque não?,2025-05-07,bolsonaro
"presidente bolsonaro é bom ver o sr forte graças a deus  volta bolsonaro  o brasileiro clama por justiça,anistia aos presos políticos, prisão aos corruptos q voltaram junto com o descondenado à cena do crime e estão saqueando brasil,roubando até idosos do inss",2025-05-07,bolsonaro
procon-sp alertou bolsonaro sobre fraudes em grande escala no inss em 2019 na realidade o ladrão do bolsonaro não escuta ninguém quanto mais o procon-sp esta acustumado a cometer todos tipos de crimes e o stf não coloca esse bandido na prisão.,2025-05-07,bolsonaro
"primeiro dino deu fim nas imagens do 8 de janeiro,agora vem essa tentar impedir a cpmi do inss. eles estão dificultando as investigações por que ""condena bolsonaro "",né ? só precisa essa simples pergunta e por si próprio concluirá quem é o verdadeiro culpado disso tudo",2025-05-07,bolsonaro
