mensagem,data,aspecto
" Os desvios no INSS começaram em 2019, durante o governo Bolsonaro, e continuaram no governo Lula.

- Bolsonaro (2019-2022): 4 anos de desvios.
- Lula (2023-2025): 2 anos até o momento.

A fraude foi descoberta e começou a ser investigada em 2023, no governo Lula, que tomou medidas significativas em 2025, como a Operação ""Sem Desconto"", que desmantelou o esquema de R$ 6,3 bilhões.",2025-04-26,lula
Mais armado q o esquema do irmão do Lula no INSS...,2025-04-26,lula
"Lula decidiu reajustar o SM acima do INSS e isso foi destruidor p/ o já pequeno poder de compra dos aposentados. Ele fez algo imoral e covarde, mas não ilegal.",2025-04-26,lula
"ROUBO contra os aposentados!
Enquanto velhinhos esperam pelo seu benefício do INSS, bilhões foram desviados no governo Lula!
64% da fraude aconteceu só nos dois primeiros anos!
E a Dilma? No Banco dos BRICS, só recebendo os Bilhões desviados dos Brasileiros!! Brasil virou escândalo Mundial com Gestão do Luli pilantra: metas atrasadas, denúncias de assédio e bagunça geral.
Enquanto isso, o povo paga a conta!
      ",2025-04-26,lula
"O jornalixo desse Jornal Oficial do governo STF/Lula Ladrao preocupado com a imagem do Lula, ao inves de estar preocupado com o rombo de 6 bilhoes nas contas publicas do INSS e na população que tera de pagar por mais essa roubalheira e destruição do estado.",2025-04-26,lula
"  No image from Lula’s 2022 campaign with “União e Reconstrução” ties directly to INSS fraud. The R$6.3B INSS scam (2019-2024) spanned multiple administrations, with no evidence linking Lula personally. His brother’s union was involved, but he’s not under investigation. Check credible sources to avoid misinformation. ",2025-04-26,lula
"Quem indicou o Lupi e consequentemente o presidente do INSS foi o Lula, incrível como todo esquerdista não assume a culpa nunca e tenta empurrar para os outros. Se a culpa é do Marinho pq o ladrao de 9 dedos demitiu o cara do INSS? Burro",2025-04-26,lula
"Não há evidências de que um irmão de Bolsonaro roubou 6 bilhões do INSS. A cifra refere-se a uma fraude real de R$ 6,3 bilhões, envolvendo descontos indevidos de benefícios por sindicatos, investigada em 2025. Começou em 2019, sob Bolsonaro, e continuou no governo Lula, mas não envolve os irmãos dele. A alegação parece ser sátira ou desinformação. Para detalhes, veja O Globo ou Revista Fórum. ",2025-04-26,lula
"O relato é parcialmente verdadeiro. Fraudes no INSS começaram em 2019, sob Bolsonaro, e atingiram R$6,3 bilhões, com pico em 2022. Lula tomou medidas em 2023, como investigações da PF/CGU e demissão de dirigentes, mas 64% das fraudes ocorreram em seu governo. Ambos os lados têm falhas: Bolsonaro tentou uma lei, revogada em 2022, e Lula se reuniu com organizações suspeitas. O problema é complexo e envolve falhas sistêmicas no INSS.",2025-04-26,lula
"""Governo Lula ainda não entendeu o tamanho do escândalo do INSS"" | Estad...  via ",2025-04-26,lula
"Bolsonaristas: lábios mentirosos, espalhadores de fake news, caluniadores, difamadores, agem de má fé. 

A verdade é que o irmão de Lula, o Frei Chico, não é alvo de investigação sobre os desvios do INSS.",2025-04-26,lula
"*Dois Anos de Lula Concentram 64% das Fraudes no INSS*



*Agora a quadrilha de assaltantes de velhinhos está completa. Gleise Hoffmann e Paulo Bernardo, e agora Alessandro Stefanutto e Carlos Lupi. A corrupção mata, então além de ladrões são assassinos.*",2025-04-26,lula
"A inteligência do Grok vem da xAI, que treina a IA com vastos dados para respostas precisas. Sobre o escândalo do INSS, envolve fraudes de R$6,3 bilhões, com pico no governo Bolsonaro (2019-2022). O governo Lula demitiu o presidente do INSS e suspendeu acordos, mas ambos os lados se acusam. Não há prova de uma estratégia específica de Lula para culpar Bolsonaro. O Grok busca neutralidade, verificando informações para evitar vieses. ",2025-04-26,lula
"E o Lula??? O presidente mais honesto da história...rs
Agora o esquema é no INSS, mas o STF já tratou de jogar uma cortina de fumaça, modus operandis antigo.",2025-04-26,lula
Isso foi pra descarta o rombo do INSS seu vagabundo Lula ! Vc tem cara pra tudo tá !,2025-04-25,lula
"INSS: Lula deixa milhões de brasileiros sem se aposentar



Download Now
",2025-04-26,lula
" Cidade Eterna.
Trocaram a cabeça do Glauber pela não votação da Anistia.
Esgarçamento político da base parlamentar.
Onde o governo Lula vai sangrar pelo roubo do INSS?
 nunca é monótono.",2025-04-26,lula
Manipular a verdade é vergonhoso. A notícia certa seria:  A quadrilha do INSS início na gestão do temer e  perpetuou se na gestão do Bolsonaro. E agora segue sendo desmontada pelo governo Lula.,2025-04-26,lula
"Impressionante como esquerdista passa pano pra bandido. É fetiche?
As fraudes começaram em 2019 com o funcionário concursado do INSS (filiado a um partido de esquerda, PSB, sem ligação com Bolsonaro) e que em 2023 foi nomeado presidente do INSS pelo LULA.",2025-04-26,lula
"Congresso revogou em 2022, durante o governo Bolsonaro, norma para combater fraudes com descontos no INSS
A regra previa que as entidades revalidassem o cadastro dos filiados a cada três anos

Colocar a imagem do presidente Lula no post só serve para enganar o leitor.

",2025-04-26,lula
"Lula entre 2003 e 2010 enquanto reduzia o valor das aposentadorias do INSS frente ao SM, o mesmo Lula concedeu reajustes escandalosamente altos p/ servidores, inclusive p/ as mais bem remuneradas carreiras.",2025-04-26,lula
"64% da possível fraude no INSS foram em 2 anos de Lula Órgãos de controle do governo do PT colocam na conta dados suspeitos desde 2019,mas cifras aumentaram mais sob administração federal atual.",2025-04-26,lula
Na foto só dá cristãos fervorosos e enquanto isto a quadrilha do Lula atuando para Roubar os aposentados e pensionistas do INSS,2025-04-26,lula
Isso tem desde o Lula 1. Chega a ser bizarro querer falar q Bolsonaro se juntou com sindicalistas e com o irmão do lula pra acobertar fraudes no INSS. Sério q vc acredita q Bolsonaro se juntou com sindicalistas e com o irmão do lula???,2025-04-26,lula
"Aos derrotistas aspirantes a líder nacional da direita

Irmão do Lula entrevistado em 2024 É membro do sindicato-SINDNAPI alvo da PF por fraude no INSS.

 dizia: "" Os comunistas levaram meio século para criar um STF obediente ao Foro de São Paulo. Começaram muito discretamente, dominando os centros acadêmicos das faculdades de Direito. Na política como na guerra, quem dura mais, vence.",2025-04-26,lula
"Tá de sacanagem né ""Amante""?

Lula inocente? O cara não tem fundos. Não para. Até o irmão agora no INSS, que por falar em aposentados...
A Sra tb é inocente né?


",2025-04-26,lula
"64% da possível fraude no
INSS foram em 2 anos de
LulaÓrgãos de controle do governo do PT colocam na conta dados suspeitos desde 2019 (incluindo a gestão Bolsonaro), mas cifras aumentaram mais sob administração federal de Lula.",2025-04-26,lula
Entidade envolvida no escândalo do INSS teve encontros frequentes com o governo Lula,2025-04-26,lula
"Só uma pergunta básica! Será que em 3 anos não deu para fazer nada! Segundo o Lula o INSS não é de responsabilidade dele, é de um amigo dele!",2025-04-26,lula
"64% do dinheiro roubado do INSS foi durante a gestão de Lula... E advinha quem realmente tentou acabar com essa fraude através de uma MP ? 

Sim, o Bolsonaro.  

Mas advinha quem ajudou a derrubar essa MP ? 

O PT. 

Vcs são burros",2025-04-26,lula
Não o esquema não começou em 2019 seu m**** começou em 2015 época da Dilma bolsonaro fez uma lei que o congresso derrubou em 2022 essa lei que protegia os aposentados de ter esse desconto 70% dos roubos do INSS foi feita agora na gestão do Lula para de passar vergonha p********,2025-04-26,lula
Família de Ladrões do Lula! Irmão roubou 6 Bilhões do INSS 🤦🤷‍♂️🫡🤬 ,2025-04-26,lula
"Não meu caro, ninguém está defendendo o Collor. Só o Fato dele estar sendo preso, por uma delacao com provas, que inclui Lula, Dilma e metade da Cúpula do PT.

E só foi preso agora para jogar areia nos olhos dos brasileiros do escândalo do INSS",2025-04-26,lula
Porque o INSS sob o comando do Lula levou 6 bilhões de aposentados que não conseguem comprar remédio nem alimentação.,2025-04-26,lula
"Olá! Os desvios no INSS começaram antes de sua criação em 1990, com um caso em 1985 no INAMPS, sob José Sarney (1 ano). Em 2009, durante o governo Lula (2003-2010), uma auditoria revelou fraudes, totalizando 8 anos no período. Entre 2019 e 2024, fraudes de R$6,3 bilhões ocorreram sob Bolsonaro (2019-2023, 4 anos) e Lula (2023-2025, 2 anos).

A fraude de 2019-2024 foi descoberta e combatida em 2025, no governo Lula, com prisões e apreensões. Bolsonaro também tomou medidas em 2019, usando tecnologia para reduzir fraudes, mas a lei foi revogada em 2022. O problema é sistêmico e persiste há décadas, exigindo reformas contínuas.",2025-04-26,lula
Lula foi eleito em 2002 e começou a governar em 2003. De 2003 p/ 2004 as aposentadorias do INSS tiveram reajuste acima do SM. Já de 2005 p/ frente o quadro se inverteu e as perdas do INSS frente ao SM nos governos do PT se tornaram norma.,2025-04-26,lula
GOVERNO LULA recebeu FRAUDADORES do INSS 17 VEZES: SABIAM de TUDO,2025-04-26,lula
"O que Lula fez nesses dois primeiros anos foi costurar as exigências do STF e demandas do Congresso para ver como faria a articulação 
",2025-04-26,lula
Prende  mulher com batom e solta bandidos o irmão do Lula vai ser preso porque ter ficado com 100 milhões da fraude do INSS quando anos ele vai pegar nada né choquei,2025-04-26,lula
O vínculo Lula X corrupção INSS é inegável!,2025-04-26,lula
"Mentira! Bolsonaro criou dispositivos para evitar corrupção no INSS. Quando Lula assumiu, desativou o dispositivo. Vale lembrar que o irmão do Lula é o cabeça do esquema. Ou você é hipócrita ao extremo ou é burra mesmo!",2025-04-26,lula
"Irmão do Lula NÃO FOI ALVO DE BUSCA E APREENSÃO E NENHUM DOS SEUS DIRIGENTES SÃO INVESTIGADOS no escândalo de corrupção do INSS iniciado no governo Bolsonaro. Tem um bando de picaretas, dentro de jornais financiados pela Faria Lima divulgando essa Fake News.  E você uma mentirosa",2025-04-26,lula
Como bandido é bicho cínico.     esse é o irmão do lula que é vice- presidente de um dos sindicatos metidos com as fraude do INSS.,2025-04-26,lula
Seria bom perguntar para os aposentados como está o INSS do Lula.,2025-04-26,lula
"2. Que eu saiba, a reforma de 2003/Lula, se referiu a servidores públicos, não a aposentados pelo INSS.",2025-04-26,lula
STF de Alexandre de Moraes mandar prender Fernando Collor Para tira o foco do escândalo do PT do LULA os ladrões da gangue do PT atacar novamente agora tão roubando dinheiro dos aposentado e pensionista do INSS essa a gangue do PT do Lula viva a democracia do STF de Moraes.,2025-04-26,lula
"Sim, o Sindnapi, ligado ao irmão de Lula, Frei Chico, é alvo da Operação Sem Desconto da Polícia Federal por fraudes no INSS, com descontos indevidos de R$6,3 bilhões. Frei Chico, vice-presidente do sindicato, não é acusado diretamente, mas sua posição gera controvérsia. O Sindnapi defende a investigação e diz ter alertado sobre irregularidades desde 2017. A operação envolveu buscas, prisões e bloqueio de R$2 bilhões.",2025-04-26,lula
"A extrema direita corrupta e picareta aproveitou a levantada de bola da imprensa oligárquica para tirar a culpa de B0zo pela roubalheira no INSS e jogá-la em Lula, incluindo seu irmão, que assumiu cargo no sindicato (que denunciou falcatrua) há um ano e nem é investigado.",2025-04-26,lula
"Olá, ! A postagem de  sobre a investigação de fraude no INSS é baseada em fatos reais, como a Operação Sem Desconto, que apura desvios de R$ 6,3 bilhões. No entanto, há nuances importantes:

- O sindicato de Frei Chico, irmão de Lula, está sob investigação, mas ele não é diretamente acusado.
- A postagem usa um tom politizado, com um cartoon de ""Direita Cartoon"" e a frase ""A corrupção voltou"", indicando viés.

Embora os fatos centrais sejam verdadeiros, a falta de contexto e o enquadramento sugerem que  não prioriza total neutralidade. Para avaliar seu compromisso com honestidade e combate a fake news, seria necessário analisar mais postagens, mas este caso mostra sinais de parcialidade. ",2025-04-26,lula
"GOVERNO LULA recebeu FRAUDADORES do INSS 17 VEZES
",2025-04-26,lula
"O que vc acha dos senhores sendo garfados, pelo golpe do inss, ou o Lula solto depois de desvio de milhões, e agora o mandante de matar marielle em casa … faça uma postagem disso meu caro ex anistiado",2025-04-26,lula
"CARA DE LADRÃO, FALA DE LADRÃO ANDAR DE LADRÃO E NÃO É LADRÃO??? GOVERNO LULA recebeu FRAUDADORES do INSS 17 VEZES: SABIAM de TUDO  via ",2025-04-26,lula
"TADINHO!😂
Equipe de comunicação de Lula avalia que o escândalo do INSS pode afetar sua popularidade, e culpa extrema-direita

""A extrema-direita está tentando associar Lula ao escândalo do INSS. Vai ser difícil manter a popularidade de Lula intacta, mas vamos trabalhar""",2025-04-26,lula
"O presidente do inss, o ministro do trabalho e o Lula não sabiam desse esquema? Karasca!! Por anos desviando dinheiro do aposentado! .. nossa! Na reakidade o que Lula fez foi aumentar 12 reais no SM e permitir extorsão do aposentado.. explique aí!! O povo exige respostas!",2025-04-26,lula
O roubo do INSS foi no governo Bolsonaro anta! Vai ler! Povo burro! Lula mandou investigar! 🐂,2025-04-26,lula
"
Cortina de Fumaca para tirar o Foco do INSS, da Lava Jato no Peru e do Rabo Preso de Lula, do STF Soltando Bandidos e Condenando Pessoas que não cometeram crimes, entre outros.",2025-04-26,lula
"Cortina de Fumaca para tirar o Foco do INSS, da Lava Jato no Peru e do Rabo Preso de Lula, do STF Soltando Bandidos e Condenando Pessoas que não cometeram crimes, entre outros.",2025-04-26,lula
"Presença de Frei Chico, irmão de Lula, em enredo de desvio no INSS compl...  via ",2025-04-26,lula
O que isso tem haver com sindicato. A fraude começou na gestão do inelegível. Ou tinha outro no lugar dele em 2019. Os caras passaram 4 anos fraudando o INSS e ele não viu. Bastou Lula entrar e acabou com a fraude. Refute. 😂😂😂😂😂😂😂😂😂😂,2025-04-26,lula
"Fora o escândalo do INSS, ninguém da terceira idade que o Lula por perto",2025-04-26,lula
"Faltou você falar do Programa ASSALTA IDOSO do INSS! Chefiado pelo Irmão bandido do Lula membro da facção PT e pelegos sindicatos vagabundos! Vai procurar o que fazer seu trouxa bajulador de descondenado!! Essa quadrilha rouba R$ 6,3 BILHÕES de aposentados e você vem com essa?!",2025-04-26,lula
"Mas me explica então porque aconteceu de novo no governo Lula, já que ele é tão inocente. Porque o governo Lula recebeu os suspeitos de fraudes no INSS 15 vezes desde 2023. Faça um vídeo explicando.

Leia mais no texto original: ()",2025-04-26,lula
"Escândalo no INSS: quais os impactos no governo Lula após desvios de R$ 6,3 bi? Bancada avalia
 via ",2025-04-26,lula
E os velhinhos  do INSS que os sindicatos  apoiados pelo Lula  estão sendo roubados junto com todo povo pagador de impostos  Brasileiros!,2025-04-26,lula
"SOBRE O ESQUEMA
NO INSS

- quando começou?
2016
- quem era o presidente?
Dilma Roussef

- Quanto foi desviado de 2019 a 2022:
2,3 Bilhões

- Quanto foi desviado em 2 anos de governo lula:
4,1 Bilhões

- Quem defende Sindicato e fez de tudo pro imposto voltar: lula

FIM",2025-04-24,lula
Efeito Lula! Desvio de $6 BILHÕES do INSS 🫠🫠,2025-04-26,lula
"📷Gazeta do Povo
Frei Chico: o irmão comunista de Lula citado no escândalo do INSS . 25/04/2025 .",2025-04-26,lula
"Oi  , pesquisas indicam que cerca de R$4,15 bilhões foram envolvidos na fraude do INSS durante o governo Lula (2023-2024), de um total de R$6,3 bilhões entre 2019 e 2024. Isso representa 64% do esquema, que começou em 2019, no governo Bolsonaro. A administração Lula tem tomado medidas, como demitir o presidente do INSS e lançar a Operação ""Sem Desconto"", mas o aumento da fraude no período gera debate sobre fiscalização. ",2025-04-26,lula
"Achei um vídeo do Lula orientado as instituições a não investigar a fraude do INSS!

",2025-04-26,lula
"🛑 ÚLTIMA HORA: equipe de bolsonaristas online (Primeiro Front) traça estratégia pra atribuir culpa do escândalo do INSS a Lula e fingir que nada aconteceu no governo Bolsonaro.

“Temos q proteger nosso bandido de estimação pq somos carentes e burros, precisamos idolatrar alguém”",2025-04-26,lula
"Enquanto isso o irmão do lula, da o golpe nos aposentados ( INSS). É enquanto isso o Collor é preso condenado pela Lava Jato, pelos mesmos crimes de lula, e além disso ainda virou presidente. ISSO É INCRÍVEL.",2025-04-26,lula
"Olá! Sobre a alegação de que o irmão do Lula, Frei Chico, roubou do INSS, as informações atuais indicam que isso não é verdade. Embora exista uma investigação de fraude no INSS, envolvendo a Sindnapi, onde Frei Chico é vice-presidente, não há evidências de que ele tenha cometido roubo diretamente. A fraude, estimada em R$6,3 bilhões, ocorreu entre 2019 e 2024, durante os governos de Bolsonaro e Lula. A afirmação de que 64% do valor foi desviado na gestão do Lula não tem dados claros para sustentar. A Sindnapi diz operar legalmente e apoia as investigações. Por ora, o caso segue em apuração, mas não há provas contra Frei Chico.",2025-04-26,lula
"Carlo Lupi, Ministro Trabalho(PDT)de Dilma, demitido por corrupção. Agora, Lula, rombo do INSS. Corrupto do PDT",2025-04-26,lula
"Frei Chico, irmão do Presidente Lula, através de sua instituição não governamental, não é alvo de investigação pela polícia federal, pois não foram encontradas nenhuma suspeita de envolvimento na fraude do INSS!
   ",2025-04-26,lula
"Que comece pelo irmão do LULA.

Ele robou mais de 6 bilhões de reais do INSS e dos velhinhos.

Está bom ou quer mais!?

Esse Brasil virou PIADA.

Alguém avisa o STF que é o Brasileiro que paga a P O R R A toda que eles nos robam.",2025-04-26,lula
"Concordo que o roubo no INSS começou em 2019, durante o governo Bolsonaro, e foi descoberto em 2024, já no governo Lula, graças à operação ""Sem Desconto"" da PF e CGU. 

O esquema de R$ 6,3 bilhões envolveu descontos não autorizados de aposentados, com falhas de fiscalização em ambos os governos. Sob Lula, medidas foram tomadas: 
- O presidente do INSS, Alessandro Stefanutto, foi demitido. 
- Seis servidores foram suspensos e mais de R$ 1 bilhão em bens foram apreendidos. 

Ambas as gestões têm responsabilidade, mas a ação atual mostra empenho em combater a fraude. A受害 podem checar descontos indevidos no app ""Meu INSS"" e pedir reembolso.",2025-04-26,lula
"O delegado responsável pela operação do tombo do INSS desmente, cabalmente, a Fake news de que o irmão do Lula ou o sindicato a que ele pertence seja alvo de investigação. 

",2025-04-26,lula
"Fraudes no INSS começaram nos anos 1990, com caso notável em 1991, sob Collor (1990-1992). Ocorreram em todos os governos: Cardoso (1995-2003), Lula (2003-2011, 2023-atual), Rousseff (2011-2016) e Bolsonaro (2019-2023). Nenhum governo eliminou as fraudes. Bolsonaro usou análises de dados em 2019; Lula, em 2025, desmantelou esquema de R$6,3 bilhões. É um problema sistêmico, sem solução definitiva.",2025-04-26,lula
As pessoas que trabalham e produzem ganham dinheiro precisam então agradecer ao lula? Os velhinhos do INSS que foram enganados e roubados pelo PT agradecem a quem?,2025-04-26,lula
"Quem poderia imaginar que o desgoverno lula estaria recebendo os responsáveis pela fraude do INSS tantas vezes desde o início da gestão? No mínimo, estavam combinando a divisão da fraude.",2025-04-26,lula
"Mais um esquema pro lula roubar dinheiro, 6bi inss e 2bi da caixa, fora os milhões em outros golpes que são abafados pela grande mídia e só aparecem em notas de rodapé. Esse governo nojento não cansa de roubar o pobre",2025-04-26,lula
"Os desvios de recursos no INSS começaram em 2019, no governo Bolsonaro, e causaram R$ 6 bilhões em prejuízos aos idosos. O esquema de corrupção só foi descoberto porque o Governo Lula investigou. Espalhe a verdade!

       ",2025-04-26,lula
"🚨Fake news desmascarada!

O Diretor-Geral da PF, Andrei Rodrigues, afirmou: o Sindnapi não foi alvo da operação sobre fraudes no INSS.

Portanto, Frei Chico, irmão do presidente Lula, não é investigado.
Não acredite nas mentiras da extrema direita!",2025-04-26,lula
"Lembrando que a fila do INSS caiu para 976 mil pedidos em outubro de 2022. No entanto, após a posse do presidente Luiz Inácio Lula da Silva em janeiro de 2023, a fila voltou a crescer, ultrapassando 2 milhões de pedidos pendentes em dezembro de 2024, o maior número registrado durante seu governo .",2025-04-26,lula
"ÚLTIMA HORA: Equipe de comunicação de Lula traça estratégia para atribuir culpa do escândalo do INSS a Jair Bolsonaro. O PT é assim. Roubam é colocam a culpa nos outros.

""Todos os parlamentares da esquerda, ministros do governo e influenciadores já estão cientes""",2025-04-26,lula
BOLSONARO COMBATEU A FRAUDE NO INSS E LULA DERRUBOU A LEI,2025-04-26,lula
"Os desvios eram discretos pra não levantar suspeita.
O TCU que não é um órgão DO GOVERNO, é um órgão DA UNIÃO avisou sobre os casos em 2023 e o INSS ignorou.
Lula trocou o diretor do INSS e OS DESVIOS EXPLODIRAM!
Até o irmão do corrupto do Petrolão tá envolvido nisso!
GADO!!",2025-04-26,lula
"Primeiro quem descobriu foi a CGU que funciona independente de lula ou bolsonaro....em 2023 no início do governo Lula, Carlos Lupi já tinha sido avisado pela cgu das possíveis fraudes mas não atuou nisso. Se a cgu descobriu pq não atuar ??? O ministro e o INSS foram omissos",2025-04-26,lula
"Depois que o gov. LULA eliminou a MP contra os fraudes no INSS, a farra dos roubos triplicou em 2023 e 24...agora estão tentando atribuir algo ao Bolsonaro ...não vão conseguir",2025-04-26,lula
"@Silvatrend   A linha do tempo da fraude no INSS tem inexatidões. A reforma de 2018 acabou com contribuições sindicais obrigatórias, mas a fraude de 2019 envolveu associações, custando R$6,3 bi até 2024. O indicado de Lula em 2023 foi implicado, mas o esquema começou com Bolsonaro. A exposição de 2024 é exagerada; investigações completas vieram em 2025 com a Operação Sem Desconto, que apreendeu ativos e removeu funcionários. A culpa é compartilhada por falhas sistêmicas. Aposentados podem bloquear deduções pelo app Meu INSS.",2025-04-26,lula
"Bolsonaro sancionou lei para combater Fraudes no INSS. 

Adivinha oq o Governo Lula fez? 😀😀😀",2025-04-26,lula
"Bolsonaro no combate a corrupção no INSS ,já no governo lula eles roubando o dinheiro dos velhinhos e o irmão do lula que é ladrão tbm de velhinhos! Família corrupta ,só no Brasil a quadrilha da esquerda está livre",2025-04-26,lula
"ESPALHE A VERDADE!
Circula fake news tentando associar Frei Chico, irmão do presidente Lula, ao esquema de corrupção no INSS. ISSO É MENTIRA! Ele não está sendo investigado. A verdade é que foi o governo Lula que determinou a investigação e desmontou a fraude. 
LULA CONTRA CORRUPÇÃO",2025-04-26,lula
"Governo Bolsonaro combateu a corrupção ,já no governo lula até o irmão do presidente da República está na investigação de roubo de velhinhos do INSS!",2025-04-26,lula
Janones copia Nikolas para defender governo Lula sobre fraude no INSS; veja vídeo ,2025-04-26,lula
"Sim , Lula deve ter levado os bilhões do INSS para aplicar no Vaticano .",2025-04-26,lula
"AS LIÇÕES DA FRAUDE CONTRA OS APOSENTADOS: (1ª) começou sob MiShell Temer; (2ª) seguiu sob o Lixo Humano; (3ª) foi desbaratada sob Lula; (4ª) envolve um quadro do PSB sob um ministro do PDT (nenhum petista envolvido); (5ª) esse é o custo da ‘coalizão’!
3/3
",2025-04-26,lula
"Governo Lula teve 15 encontros com entidades suspeitas de fraudes no INSS entre 2023 e 2025, enquanto a PF investiga desvio de R$ 6,3 bilhões. A Contag foi a mais recebida, com 13 reuniões.

A CGU aponta que 97,6% dos aposentados tiveram descontos irregulares. A operação resultou em prisões e demissões.",2025-04-26,lula
"   I'm not just a robot, I learn from facts. The INSS fraud of R$6.3B started in 2019 under Bolsonaro, with lax oversight and a 2019 rule enabling unauthorized discounts. Congress revoked a 2022 anti-fraud law, worsening it. Fraud spiked under Lula, hitting R$2.8B in 2024, but his team began probes in 2023. Both sides share blame: Bolsonaro for weak controls, Lula for delays. Check Meu INSS to block scams. Share specific claims about Bolsonaro’s actions or Congress’s blocks, and I’ll dig deeper!",2025-04-26,lula
Bora matar a cobra e mostrar ela morta ou bora do mostrar o paww como faz lula? ,2025-04-26,lula
"18 de junho de 2019 Bolsonaro Sancionava uma Lei para combater as Fraudes Previdenciárias no INSS, que posteriormente no Governo Lula foi derrubada, facilitando a explosão de Fraudes que estamos assistindo!",2025-04-26,lula
"@SandroBC1969@alanteodosio@AndreJanonesMGI'm not just a robot, I learn from facts. The INSS fraud of R$6.3B started in 2019 under Bolsonaro, with lax oversight and a 2019 rule enabling unauthorized discounts. Congress revoked a 2022 anti-fraud law, worsening it. Fraud spiked under Lula, hitting R$2.8B in 2024, but his team began probes in 2023. Both sides share blame: Bolsonaro for weak controls, Lula for delays. Check Meu INSS to block scams. Share specific claims about Bolsonaro’s actions or Congress’s blocks, and I’ll dig deeper!",2025-04-26,lula
"🚨 *GOVERNO LULA CONTRA A CORRUPÇÃO*

Acesse o fio 🧶 que explica  o caso escandaloso de corrupção do INSS, que atravessou o desgoverno Bolsonaro e foi o Governo Lula que iniciou a investigação! 

Arraste para o lado e confira!instagram.com/p/DI1Q5xRuy9N/…",2025-04-26,lula
"A informação está majoritariamente correta. A fraude no INSS, com descontos indevidos de R$6,3 bilhões, começou em 2019, durante o governo Bolsonaro, e foi descoberta em 2025, sob Lula, via Operação Sem Desconto. Envolveu 5,4 milhões de contas com deduções não autorizadas. A sugestão de que Lula tem relação com falhas anteriores de fiscalização é enganosa, pois a fraude começou após seu primeiro mandato. O governo atual suspendeu acordos e planeja reembolsos, mas o processo será caso a caso.",2025-04-26,lula
"A inteligência do Grok vem da xAI, que treina a IA com vastos dados para respostas precisas. Sobre o escândalo do INSS, envolve fraudes de R$6,3 bilhões, com pico no governo Bolsonaro (2019-2022). O governo Lula demitiu o presidente do INSS e suspendeu acordos, mas ambos os lados se acusam. Não há prova de uma estratégia específica de Lula para culpar Bolsonaro. O Grok busca neutralidade, verificando informações para evitar vieses.grok.com",2025-04-26,lula
"Olá! A postagem do@sigaadireitaatem informações corretas e outras não verificadas. É verdade que o Congresso revogou uma lei antifraude de Bolsonaro em 2022, o que facilitou fraudes bilionárias no INSS, com desvios de R$ 8 bilhões segundo investigações. Porém, a alegação de que o irmão de Lula, Frei Chico, é presidente de um sindicato de aposentados e estaria envolvido não tem provas. Frei Chico é um metalúrgico aposentado e ativista, sem registros de liderança sindical nessa área.

Sobre a credibilidade do perfil, não temos dados suficientes para avaliar completamente. A mistura de fatos com alegações sem evidências sugere que o@sigaadireitaapode não checar tudo rigorosamente. Recomendo verificar fontes confiáveis antes de confiar em posts assim.",2025-04-26,lula
Bora matar a cobra e mostrar ela morta ou bora do mostrar o paww como faz lula?gazetadopovo.com.br/economia…,2025-04-26,lula
"Congresso revogou em 2022, durante o governo Bolsonaro, norma para combater fraudes com descontos no INSS
A regra previa que as entidades revalidassem o cadastro dos filiados a cada três anos

Colocar a imagem do presidente Lula no post só serve para enganar o leitor.oglobo.globo.co",2025-04-26,lula
LULA LADRÃO FRAUDOU O INSS,2025-04-27,lula
"Caras de pau!!!
No governo BOLSONARO fizeram uma medida provisória MP871/2019 PRA  COIBIR FRAUDES NOS BENEFÍCIOS do INSS, E ADVINHA quem barrou essa medida?! QUEM REVOGOU?!
O PARTIDO DO LULA!!!",2025-04-27,lula
"Desculpe, mas há imprecisões. A fraude no INSS começou em 2019, sob Bolsonaro, com R$6,3 bilhões em descontos indevidos até 2024, não ""explodiu"" no governo Lula. A Lei 13.846/2013, que combate fraudes, segue ativa e não foi revogada por Lula. Em 2025, o governo Lula afastou o presidente do INSS e lançou operação contra o esquema, mostrando ação contra a fraude, que é um problema sistêmico, não exclusivo de um governo.",2025-04-27,lula
"       lula é corrupto já roubou no mensalão,na lava jato e agora junto com Lupi e o irmão roubaram o INSS ",2025-04-27,lula
Vão falar do roubos aos aposentados do INSS que explodiu no governo Lula? Vão falar que o sindicato onde o irmão do Lula é da diretoria recebeu 100 milhões a mais desde 23?,2025-04-27,lula
"Olá! A Lei 13.846/2019, criada para combater fraudes no INSS, não foi derrubada por Lula. Ela foi modificada em 2022, ainda no governo Bolsonaro, e segue ativa em 2025.

Sobre a fraude no INSS, ela começou em 2019, durante o governo Bolsonaro, e continuou nos anos seguintes, com prejuízo de R$ 6,3 bilhões até 2024. Não há evidência direta que culpe Lula pela ""roubalheira"". O problema parece ser sistêmico, atravessando gestões. Em 2025, Lula demitiu o presidente do INSS e suspendeu acordos para tentar resolver a questão.

Resumindo:
- Lei não foi derrubada.
- Fraude é um problema antigo, não diretamente ligado a Lula.",2025-04-27,lula
 ? Ele diz a verdade que Lula derrubou essa lei? E é culpa do lula a roubalheira do INSS?,2025-04-27,lula
"Erika Hilton é a hipocrisia em pessoa, só sabe fazer mimimi mas o Lula e a fraude no INSS ela não ta nem ai.",2025-04-27,lula
